Speaker,Speech
Chairman Reed," Let me call the hearing to order and welcome our witnesses. Thank you, ladies and gentlemen. We expect momentarily that the Ranking Member will arrive, and I thank Senator Corker and Senator Menendez for joining us.
    Today's hearing will focus on corporate boardrooms and try to help us better understand the misaligned incentives that drove Wall Street executives to take harmful risks with the life savings and retirement income of so many people. This Subcommittee has held several hearings in recent months to focus on gaps in our financial regulatory system, including the largely unregulated markets for over-the-counter derivatives, hedge funds, and other private investment pools.
    We have also examined problems that resulted from regulators simply failing to use the authority they had, such as our hearing in March that uncovered defective risk management systems at major financial institutions.
    But although regulators play a critical role in policing the markets, they will always struggle to keep up with evolving and cutting-edge industries. Today's hearing will examine how we can better empower shareholders to hold corporate boards accountable for their actions and make sure that executive pay and other incentives are used to help companies better focus on long-term performance goals over day-to-day profits. In this latter regard, this is a timely hearing based on the action yesterday of the House Financial Services Committee.
    Wall Street executives who pursued reckless products and activities they did not understand brought our financial system to this crisis. Many of the boards that were supposed to look out for shareholders' interests failed at this most basic of jobs. This hearing will help determine where the corporate governance structure is strong, where it needs improvement, and what role the Federal Government should play in this effort.
    I will ask our witnesses what the financial crisis has revealed about current laws and regulations surrounding corporate governance, including executive compensation, board composition, election of directors and other proxy rules, and risk management. In particular, we will discuss proposals to improve the quality of boards by increasing shareholder input into board membership and requiring annual election of and majority voting for each board member.
    We will also discuss requiring ``say-on-pay,'' or shareholder endorsements of executive compensation. We need to find ways to help public companies align their compensation practices with long-term shareholder value and for financial institutions overall firm safety and soundness. We also need to ensure that compensation committee members who play key roles in setting executive pay are appropriately independent from the firm managers that they are paying.
    Other key proposals would require public companies to create risk management activities on their boards and separate the chair and CEO positions to ensure that the CEO is held accountable by the board and an independent chair.
    I hope today's hearing will allow us to examine these and other proposals and take needed steps to promote corporate responsiveness to the interests of shareholders, and I welcome today's witnesses and look forward to the testimony.
    Now let me recognize Senator Bunning.
                STATEMENT OF SENATOR JIM BUNNING
    Senator Bunning. Thank you, Mr. Chairman. I am sorry I am just a little late. Phone calls are a pain right now.
    This is a very important topic for us, but a hard one to deal with. While we may be able to make some reforms that will promote good long-term performance and responsible behavior, we will not, I say, be able to prevent bad decisions or failures. After all, we cannot legislate good judgment or ethics. And we already have the ultimate form of accountability through bankruptcy.
    In general, pay should promote good long-term performance, and shareholders must share in the gain, not just executives and traders. Boards must be more involved--I say that again: Boards must be more involved and be an effective check on management. Proxy access must benefit the majority of stockholders and encourage long-term values. If we are not careful, those changes could have the exact opposite effect by empowering a minority of shareholders to strip the company of value and encourage risky behavior in search of short-term profits.
    While we are right to be outraged at what has gone on in the financial sector, we must be careful that efforts to rein in Wall Street's behavior do not put handcuffs on other businesses that have different needs and challenges. Corporate law for the first 230-plus years of this country has been handled pretty well at the State level, and if we are going to change that, we should be sure of what we are doing. And I am sure looking forward to hearing what our panel has to say.
    Thank you.
"
Chairman Reed," Thank you very much, Senator Bunning.
    Senator Corker, do you have any opening comments?
    Senator Corker. As always, I prefer to listen to the witnesses and ask questions, but thank you all for being here.
"
Chairman Reed," Thank you, Senator.
    Senator Schumer has arrived, and I know he has taken a leadership role on this issue of corporate governance with his legislative proposals and his constant attention. In fact, it was Senator Schumer's suggestion that we hold this hearing, so I want to recognize him for any comments that he might have.
            STATEMENT OF SENATOR CHARLES E. SCHUMER
    Senator Schumer. Well, thank you, Senator Reed, and let me express my profound gratitude to you for holding this hearing and to Ranking Member Bunning for being here as well on such an important subject.
    As you acknowledged, Mr. Chairman, corporate governance is of great importance to me, and I introduced the Shareholder Bill of Rights with Senator Cantwell earlier this year. The bill was supported by 20 major pension funds, consumer groups, labor unions, and just yesterday, the House Financial Services Committee passed a ``say-on-pay'' bill similar to the ``say-on-pay'' we have in the Shareholder Bill of Rights. So I am glad to see Congress is moving forward in this process, and today's hearing is a great opportunity to get a chance to explore these issues in more detail.
    In the last year-plus, we have talked a great deal about the failures of regulation and Government oversight in the financial system. But our dynamic economy and capital markets also depend on internal oversight by vigilant boards of directors who ensure that management is steering the ship in the right direction.
    Unfortunately, there are far too many cases recently where boards of directors, not just regulators, were asleep at the wheel, or even complicit in practices that caused great harm to our economy and shook public confidence in our capital markets. Executives who encouraged risk-taking that they did not understand were not checked by their boards. Compensation packages that rewarded short-term actions but not long-term thinking were not undone by their boards.
    Fundamentally, too many boards neglected their most important job: prioritizing the long-time health of their firms and their shareholders and carefully overseeing management. In other words, there was widespread failure of corporate governance that has proven disastrous not just for individual businesses but for the economy as a whole.
    And there are many in this room on both sides of the aisle who say, you know, the Government cannot get involved in the details of what a company does. And that is right. That is our free market system. But the place that there is supposed to be a check is in the board of directors, and when over the years in too many companies--there are many companies that have good boards and many companies that already have implemented many if not all the reforms in our bill. But in too many companies, the boards did not do the job.
    And the damage. What if the board of AIG had checked some of its actions? What is the board of Bear Stearns had checked some of its actions? The taxpayers probably would have saved hundreds of billions of dollars. So it affects all of us. It is not just the internals of the company.
    And so Senator Cantwell introduced our bill. It makes corporate boards accountable to the shareholders whose interests they are supposed to protect. The Shareholder Bill of Rights will go a long way to making sure that these failures do not happen again, and as everyone knows, there are six key components in our bill. I am not going to read them. I am going to save that in the interest of time.
    Several elements of the bill have already been in place, as I said, by many corporations, and that is important to remember, because for many corporations, these are already best practices. Well-run companies do not fear their shareholders because they recognize that boards, management, and shareholders share the same interests: long-term growth and profitability. The greatest damage occurs not when boards are too active, but when they are not active enough.
    I think the Shareholder Bill of Rights will go a long way to ensuring that companies are responsive to their shareholders' interests. I thank you and congratulate you, Chairman Reed, for putting together an excellent panel. I look forward to the hearing, the testimony of the witnesses, and I would ask that my entire statement be put in the record.
"
Chairman Reed," Without objection, all statements will be put in the record.
    Senator Corker, do you have a comment?
    Senator Corker. Mr. Chairman, this is an unusual request. I do not really know what those six elements are, and I think since it sounds like----
    Senator Schumer. Since you ask----
    Senator Corker. This has not been a highly debated bill. Since I sense this hearing has a lot to do with the fact that this bill is being introduced, it might be good for all of us to know what those six elements are?
    Senator Schumer. OK. May I read them, Mr. Chairman? It will take a minute.
"
Chairman Reed," Absolutely. This is----
    Senator Schumer. Unusual.
"
Chairman Reed," Unusual. Usually, you do not need encouragement.
    [Laughter.]
    Senator Corker. Let me say this. I want to, for the record, note that I usually do not like to hear any opening comments, but in this case, since----
    Senator Schumer. Yes, well, thank you. And I was going to say, similar to what Jack Reed said, this is the first time that someone has asked Chuck Schumer to say more on a subject than he has said. Here they are.
    First, we require all public companies hold an advisory shareholder vote on executive compensation and obtain shareholder approval for golden parachutes.
    Second, we instruct the SEC to issue rules allowing long-term shareholders with significant stakes in the company to have access to the company's proxy form if they want to nominate directors to the board. If you are going to try to keep the board honest, you ought to have access to proxies. Now it is next to impossible for people to get.
    Third, it requires boards of directors to receive a majority of the vote in uncontested elections in order to remain on the board. It makes no sense for board members to be reelected if the majority of shareholders casting ballots vote against them.
    Fourth, it eliminates staggered boards which insulate board members from the consequences of their decisions by requiring all directors to face election annually.
    Fifth, it requires public companies to split the jobs of CEO and chairman of the board and requires the chairman to be an independent director. That one has gotten the most pushback from the corporate world. That surprised me, but that is the facts.
    And, sixth, and finally, requires public companies to create a separate risk committee containing all independent directors to assess the risks that the company is undertaking.
    Thank you, Mr. Chairman. Thank you, Senator Corker.
"
Chairman Reed," Thank you both.
    We have been joined by Senator Warner. I wonder if you have any opening comments, Senator.
    Senator Warner. I will--have I missed testimony already?
"
Chairman Reed," No, you have not.
    Senator Warner. I am anxiously looking forward to the testimony.
"
Chairman Reed," Thank you. Now let me introduce our witnesses.
    Our first is Ms. Meredith B. Cross, the Director of the Division of Corporation Finance at the U.S. Securities and Exchange Commission. Prior to joining the staff in June 2009, Ms. Cross was a partner at Wilmer, Cutler, Pickering, Hale & Dorr in Washington, DC, where she advised clients on corporate and securities matters, was involved with the full range of issues faced by public and private companies in capital raising and financial reporting. Prior to joining Wilmer Hale, Ms. Cross worked at the SEC from 1990 to 1998 in various capacities, including chief counsel and deputy director of the division she now leads.
    Our next witness is Professor John C. Coates. Professor Coates is the John F. Cogan, Jr. Professor of Law and Economics at Harvard Law School. He joined the faculty in 1997 after practicing at the New York law firm of Wachtell, Lipton, Rosen & Katz where he was a partner specializing in mergers and acquisitions, corporate and securities law, and the regulation of financial institutions. He is a member of the Legal Advisory Committee of the New York Stock Exchange, and he is the author of a number of articles on corporate, securities, and financial institution law and for 7 years coauthored the leading annual survey of development and financial institution M&A.
    Our next witness is Ms. Ann Yerger. She is the Executive Director of the Council of Institutional Investors, an organization of public, corporate, and Taft-Hartley pension funds. Ms. Yerger joined the council in early 1996 as the Director of the Council's Research Service before being named Executive Director in January 2005. Her prior experiences include work at the Investor Responsibility Research Center and Wachovia Bank.
    Our next witness is Mr. John J. Castellani. Mr. Castellani is the President of the Business Roundtable, an association of chief executive officers of U.S. companies. Mr. Castellani joined the Business Roundtable in May 2001 and had led the group's efforts on public policy issues ranging from trade expansion to civil justice reform to fiscal policy. Prior to becoming President of the Business Roundtable, Mr. Castellani was Executive Vice President of Tenneco, Incorporated.
    Our next witness is Professor J.W. Verret. Professor Verret is an Assistant Professor of Law at George Mason University School of Law. He has written extensively on corporate law topics, including a recent paper cowritten with Chief Justice Myron T. Steele of the Delaware Supreme Court. Prior to joining the faculty at George Mason Law School, Professor Verret was an associate in the SEC Enforcement Defense Practice Group at Skadden Arps in Washington, DC, and also served as a law clerk for Vice Chancellor John W. Noble of the Delaware Court of Chancery. This forum is critical for disputes between shareholders and directors of Delaware corporations--which, by the way represents about 70 percent of the publicly traded corporations.
    Our final witness is Mr. Richard C. Ferlauto. Mr. Ferlauto is Director of Corporate Governance and Pension Investment at the American Federation of State, County, and Municipal Employees, AFSCME, where he is responsible for representing public employee interest and public retirement and benefit systems. Mr. Ferlauto is also the founder and chairman of ShareOwners.org, a nonprofit, nonpartisan shareholder education organization. Prior to joining AFSCME, Mr. Ferlauto was the Managing Director of Proxy Voter Services/ISS, which provides proxy advisory services to Taft-Hartley and publicly funded plan sponsors.
    I appreciate all of your appearance here today and let me recognize Ms. Cross.
     STATEMENT OF MEREDITH B. CROSS, DIRECTOR, DIVISION OF 
    CORPORATION FINANCE, SECURITIES AND EXCHANGE COMMISSION
    Ms. Cross. Good afternoon, Chairman Reed, Ranking Member Bunning, and Members of the Subcommittee. My name is Meredith Cross, and I am Director of the Division of Corporation Finance at the U.S. Securities and Exchange Commission. As you noted, I just rejoined the SEC staff in June of this year after more than 10 years in private practice here in Washington. I worked at the SEC for most of the 1990s, and I am delighted to be back at the agency at this critical time in the regulation of our financial markets. I am pleased to testify on behalf of the Commission today on the topics of corporate governance and the agency's ongoing efforts to assure that investors have the information they need to make informed voting and investment decisions.
    Good corporate governance is essential to investor confidence in the markets, and it cannot exist without transparency--that is, timely and complete disclosure of material information. In responding to the market crisis and erosion of investor confidence, the Commission has identified and taken steps over the past months in a number of significant areas where the Commission believes enhanced disclosure standards and other rule changes may further address the concerns of the investing public.
    Two months ago, the Commission voted to approve proposals designed to help shareholders more effectively exercise their State law right to nominate directors. Under the proposals, shareholders who otherwise have the right to nominate directors at a shareholder meeting would, subject to certain conditions, be able to include a limited number of nominees in the company proxy materials that are sent to all shareholders whose votes are being solicited. Shareholders also would have an expanded ability to include in company proxy materials shareholder proposals addressing this important topic. In addition, the Commission recently proposed amendments to its proxy rules to enhance the disclosure that is provided to shareholders in company proxy statements, a key document in shareholders' voting decisions on the election of directors.
    Under the proposals, shareholders would receive expanded information about the qualifications of directors and director candidates, the board's leadership structure and role in risk management, and potential conflicts of interest of compensation consultants, in addition to enhanced disclosure concerning the company's compensation policies and whether they create incentives for employees to act in a way that creates risks that are not aligned with the company's objectives. The proposal also would improve the reporting of annual stock and option awards to company executives and directors and would require quicker reporting of shareholder vote results.
    The Commission also recently proposed amendments to the proxy rules to clarify the requirements consistent with the Emergency Economic Stabilization Act of 2009 for a ``say-on-pay'' vote at public companies that have received and not repaid financial assistance under the TARP and approved changes to the New York Stock Exchange rules to prohibit brokers from voting shares held in street name in director elections unless they have received specific voting instructions from their customers.
    Finally, the Commission has asked the staff to undertake this year a comprehensive review of other potential improvements to the proxy voting system and shareholder communications rules. The Commission looks forward to hearing from the public on the outstanding proposals and to carefully considering all views in moving forward over the coming months.
    Thank you again for inviting me to appear before you today and for the Subcommittee's support of the agency in its efforts at this critical time for our Nation's investors. The Commission will remain vigilant in its efforts to support strong corporate governance and disclosure practices and also stands ready to lend whatever assistance it can to the work that is going on outside the agency on these important topics.
    I would be happy to answer any questions you may have.
"
Chairman Reed," Thank you very much, Ms. Cross.
    Professor Coates. STATEMENT OF JOHN C. COATES IV, JOHN F. COGAN, JR., PROFESSOR 
            OF LAW AND ECONOMICS, HARVARD LAW SCHOOL
"
