Speaker,Speech,Type,Comments
"Chairman Reed","The Committee will come to order. I want to welcome everyone and particularly thank our witnesses for making themselves available today. This hearing will examine a key activity within our financial markets--the securitization of mortgages and other assets--and will build on previous hearings this Subcommittee has held to address various aspects of regulatory modernization, including hedge funds, derivatives, corporate governance, SEC enforcement, and risk management at large financial institutions. Securitization is the packaging of individual loans or other debt instruments into marketable securities to be purchased by investors. At its core this process helps free lenders to make more loans available for families to purchase items like homes and cars and for small businesses to thrive. But we have learned from the financial crisis that securitization or how it is conducted can also be extremely harmful to the financial markets and families without appropriate diligence and oversight. Arguably, many of the basic requirements needed for effective securitization were not met over the course of the last several years. Today's panel will discuss how in recent years the securitization process created incentives throughout the chain of participants to emphasize loan volume over loan quality, contributing to the buildup and collapse of the subprime mortgage market and the broader economy. Today we find ourselves in the opposite position from a few years back with hardly any issuances in key markets that could help return lending to responsible levels. So this afternoon's hearing is about how to strengthen the securitization markets and enact any needed changes to ensure that securitization can be used in ways that expand credit without harming consumers and the capital markets. I have asked today's witnesses to address a number of key issues, including the role securitization played in the financial crisis, the current conditions of these markets, and what changes may be needed for Federal oversight of the securitization process. Unfortunately, a number of the banks who issue these securities could not find anyone in their workforce who was willing to testify today, but we are lucky to have experts here, both academic and business experts. I welcome you all and look forward to your testimony. Let me now turn it over to Senator Bunning for his remarks.",Speech, 
"Senator Bunning","Thank you, Mr. Chairman. All it takes is a short amount of time studying the market for asset-backed securities to realize really how complicated it is. Right now there is no basic private securitization market, especially for mortgages. I hope this hearing will help us all get a better understanding of the market and what we can do and should be done to make it work better. In theory, securitization is a great idea that brings more capital to the financial markets, leading to more loans for individuals and businesses. Done properly, that is a good thing. But as we saw last year, if it is done wrong, it can lead to disaster. The natural first question is whether the problems we saw were a result of a bad theory or bad execution. For several reasons, I think what happened was bad execution as a result of other bad policies and regulations. Probably the biggest factor that led to the problems in the securitization market were artificial demand created by bank capital rules favoring highly rated securities over whole loans. That artificial demand found a home in residential mortgage securities thanks to the GSEs' loose underwriting and easy money. And the rating agencies enabled it all. We should start by fixing those problems. Once the bad incentives and artificial demand are taken away, real risk analysis can be done, and price can be based on real value. The Government will not have to solve all the problems because investors will demand more protections from the issuers. For example, the model where issuers were paid by the number of deals closed and loan originators passed on all responsibility and collects profits up front will not be tolerated by investors in the future. That will lead to a solution tailored to a particular asset and flexible enough to be changed as the market evolves. I hope our witnesses will comment on these ideas and provide some of their own, because we really need them. Thank you.",Statement,STATEMENT OF SENATOR JIM BUNNING 
"Chairman Reed","Thank you, Senator Bunning, and I would welcome any comments by my colleagues Senator Corker or Senator Gregg.",Speech, 
"Chairman Reed","Thank you very much. Now let me introduce our witnesses. Our first witness is Professor Patricia A. McCoy, the Director of the Insurance Law Center and the George J. and Helen M. England Professor of Law at the University of Connecticut Law School. Professor McCoy specializes in financial services law and market conduct regulation. Prior to her current role, Professor McCoy was a partner in the law firm of Mayer Brown in Washington, DC, and specialized in complex financial services and commercial litigation. Thank you, Professor McCoy. Our next witness is Mr. George P. Miller. Mr. Miller is the Executive Director of the American Securitization Forum, an association representing securitization market participants including insurers, investors, and rating agencies. Mr. Miller previously served as Deputy General Counsel of the Bond Market Association, now SIFMA, where he was responsible for securitization market advocacy initiatives. Prior to that, he was an attorney in the corporate department at Sidley, Austin, Brown & Wood, where he specialized in structured financial transactions, representing both issuers and underwriters of mortgage and asset-backed securities. Thank you, Mr. Miller. Mr. Andrew Davidson is the President of Andrew Davidson & Company, a New York firm which he founded in 1992 to specialize in the application of analytical tools to mortgage-backed securities. He is also a former managing director in charge of mortgage research at Merrill Lynch. Mr. Christopher Hoeffel is an Executive Committee member of the Commercial Mortgage Securities Association, the trade association representing the commercial real estate capital market finance industry. Mr. Hoeffel is also the Managing Director of the investment management firm Investcorp International, responsible for sourcing, structuring, financing, underwriting, and closing new debt investments for the group. Mr. Hoeffel joined Investcorp from JPMorgan Bear Stearns where he was a senior managing director and global cohead of commercial mortgages. Our final witness is Dr. William Irving, a portfolio manager for Fidelity Investments. Dr. Irving manages a number of Fidelity's funds, including its mortgage-backed security Central Fund, Government Income Fund, and Ginnie Mae Fund. Prior to joining Fidelity, Dr. Irving was a senior member of the technical staff at Alpha Tech in Burlington, Massachusetts, from 1995 to 1999 and was a member of the technical staff at MIT Lincoln Laboratory in Lexington, Massachusetts, from 1987 to 1995. Welcome, all of you. Professor McCoy, would you please begin? STATEMENT OF PATRICIA A. McCOY, GEORGE J. AND HELEN M. ENGLAND",Speech, 
"Ms. McCoy","Thank you. Chairman Reed, Ranking Member Bunning, and Members of the Subcommittee, thank you for inviting me here today. In the run-up to the crisis, Wall Street financed over half of subprime mortgages through private label securitization. When defaults spiked on those loans and housing prices fell, securitization collapsed in August 2007. It has been on life support ever since. When private label securitization comes back, it is critical to put it on sound footing so that it does not bring down the financial system again. The private label system had basic flaws that fueled the crisis. First, under the originate-to-distribute model, lenders made loans for immediate sale to investors. In addition, lenders made their money on up-front fees. Both features encouraged lenders to ``pass the trash.'' Lenders cared less about underwriting because they knew that investors would bear the brunt if the loans went belly up. In addition, to boost volume and fees, lenders made loans to weaker and weaker borrowers. In fact, when I have examined the internal records of some of the largest nonprime lenders in the United States, I have often found two sets of underwriting standards: lower standards for securitized loans and higher ones for loans held in portfolio. Second, securitizations spread contagion by allowing the same bad loan to serve as collateral for a mortgage-backed security, a collateralized debt obligation, and even the CDO of CDOs. It further spread contagion because investors used tainted subprime bonds as collateral for other types of credit, such as commercial paper and interbank loans. This shook confidence in the entire financial system because investors did not know where the toxic assets were located. Last, securitization resulted in a servicing system that creates thorny barriers to constructive workouts of distressed loans. We have had too many foreclosures as a result. In this, there were three victims: borrowers, who were steered into bafflingly risky mortgages, often at inflated interest rates; investors, who were forced to rely on ratings because securities disclosures were deficient and securitizations were so complex; and, finally, the public, who had to pay to clean up the mess. So how do we fix these problems going forward? There are two aspects: lax underwriting and loan workouts. First, fixing underwriting. One group of proposals seeks to realign incentives indirectly so that mortgage actors do careful underwriting. These include requiring securitizers to retain risk, higher capital requirements, better compensation methods, and stronger representations and warranties along with stiff recourse. I applaud these measures, but they are not enough to ensure good underwriting. I doubt, for example, whether prohibiting issuers from hedging their retained risk is really enforceable. Banks are adept at evading capital standards, and the Basel II standards are badly frayed. And stronger reps and warranties are only as good as the issuer's solvency. Consider the fact that most nonbank subprime lenders are out of business and 128 banks and thrifts have failed since the crisis began. Another group of proposals focuses on better due diligence by investors and rating agency reform. This, too, is badly needed. However, memories of this crisis eventually will grow dim. When that happens, query whether investors will really take the time to do careful due diligence when a high-yield investment is dangled out in front of them. For these reasons, we need to finish the work the Federal Reserve Board began last year and adopt uniform Federal underwriting standards for mortgages that apply to all mortgage actors across the board. A brand-new study by researchers at UNC-Chapel Hill just found that States with similar laws had lower foreclosure rates than States without those laws. And a 2008 study found that State assignee liability laws did not reduce access to credit. Then one last thought: facilitating loan workouts. Here I propose amending Federal tax laws to tax securitized trusts unless they provide ironclad incentives to do loan workouts when cost effective. Thank you, and I welcome any questions.",Statement,PROFESSOR OF LAW, AND DIRECTOR, INSURANCE LAW CENTER, UNIVERSITY OF CONNECTICUT SCHOOL OF LAW 
"Chairman Reed","Thank you very much, Professor. Mr. Miller, please.",Speech, 
"Mr. Miller","Chairman Reed, Ranking Member Bunning, Members of the Subcommittee, on behalf of the American Securitization Forum, I appreciate the opportunity to testify today. Securitization plays an essential role in the financial system and the broader U.S. economy. It is a mainstream source of credit and financing for individuals and businesses and finances a substantial portion of all consumer credit. Currently there is over $12 trillion of outstanding securitized assets, including mortgage-backed securities, asset-backed securities, and asset-backed commercial paper. The size and scope of securitization activities reflects the benefits and value it has historically delivered to the financial system and economy. Restoration of greater function and confidence to this market is a particularly urgent need today, in light of capital and liquidity constraints currently confronting financial institutions and markets. With the process of bank de-leveraging and balance sheet reduction still underway, and with increased bank capital requirements on the horizon, it is clear that the credit and funding capacity provided by securitization cannot be replaced by deposit-based financing or other alternatives. Simply put, the recovery and restoration of confidence in securitization is a necessary ingredient for economic growth to resume and for that growth to continue on a sustained basis into the future. The U.S. securitization markets experienced substantial dislocation during the ongoing financial market turmoil. While there are signs of recovery in certain market sectors, others-- most notably, private residential mortgage-backed securities-- remain dormant, with other asset classes remaining significantly challenged. Although tightened lending standards are one important reason for a broader constriction in the supply of credit, the impairment and reduction in securitization activity plays an equal, if not more important role. Certain Government programs, including direct support for Government-guaranteed mortgage securitization and the TALF program for certain asset-backed securities, have been successful in supporting financing and the liquidity needs in part of this market. However, these programs are temporary, and a larger challenge remains to create a stable and sustainable private capital market platform for future securitization activity. To accomplish this essential goal, a number of weaknesses and deficiencies of securitization revealed by the financial market crisis must be addressed. ASF and the broader industry are working actively to pursue and implement certain critical reforms, and we will continue to work constructively with policymakers on others. I would like to offer several overriding perspectives on these reform measures. First, many of the problems that have been identified are not inherent in securitization per se. Instead, they relate to the manner in which securitization was used. As a general rule, the amount of risk inherent in a securitization transaction is equal to the risk that is embedded in the securitized assets themselves. However, ancillary practices and strategies, such as the excessive use of leverage and undue reliance on short- term funding for long-term liabilities, poor credit underwriting, or the absence of effective risk management controls, can amplify and concentrate these risks. This does not, however, mean that securitization itself is inherently flawed. Second, any reform measures should be targeted carefully to address specific and clearly identified deficiencies. Equal care should be taken to consider the individual and combined effects of various policy reforms to ensure that they do not inadvertently stifle otherwise sound and desirable securitization activity. We are very concerned that some reform measures currently being pursued or under consideration--most particularly, the combined effect of accounting standards changes and proposed regulatory capital rules--are counterproductive policy responses that are not reasonably targeted to address identified problems. Such reforms may render it prohibitively expensive to securitize a wide range of consumer and business assets. In turn, this could blunt the ability of the financial system to originate and fund consumer and business credit demand that finances jobs and investments, just as the broader economy begins to recover. We believe that this is an important matter that would benefit from Congress's further attention. Finally, from an industry perspective, ASF is focused primarily on devising and implementing concrete steps to improve the basic securitization market infrastructure in response to specific deficiencies identified in preexisting practices. Grouped broadly under the heading of ``Project Restart,'' these reforms will substantially improve and standardize information and data that is captured and reported to investors in securitized products, including, in the case of residential mortgage-backed securities, extensive and detailed loan level data. With these data enhancements broadly in place, securitization risks will be more transparent and capable of evaluation by investors and other market participants. At the same time, these data and standardization improvements will support higher-quality rating agency, due diligence, quality assurance, valuation, and other processes that depend on accurate and reliable underlying data. And, finally, and briefly, another important goal of Project Restart is to enhance and standardize representations and warranties that originators of mortgage loans typically provide. Much like a defective product is returned to a store from which it was sold, a mortgage loan that does not meet specified underwriting criteria should be returned to the originator through its removal from a securitization trust for cash. We believe that more effective representations and warranties will result in a full retention of economic risk by originators of defective loans consistent with the policy goal of requiring those who originate assets for securitization to retain a meaningful and continuing economic stake in the quality of those loans. I thank the Subcommittee for the opportunity to testify today.",Statement,STATEMENT OF GEORGE P. MILLER, EXECUTIVE DIRECTOR, AMERICAN SECURITIZATION FORUM 
"Chairman Reed","Thank you very much. Mr. Davidson, please.",Speech, 
"Mr. Davidson","Good afternoon, Chairman Reed, Ranking Member Bunning, Members of the Subcommittee. More than 2 years since the collapse of the Bear Stearns high-grade structured credit enhanced leverage fund, its name a virtual litany of woes, we are still in the midst of a wrenching economic crisis, brought on at least in part by the flawed structure of our securitization markets. I appreciate the opportunity to share my views on what regulatory and legislative actions could reduce the risk of such a future crisis. I believe that securitization contributed to the current economic crisis in two ways: First, poor underwriting led to unsustainably low mortgage payments and excessive leverage, especially in the subprime and Alt-A markets. This in turn contributed to the bubble and subsequent house price drop. Second, the complexity and obfuscation of some structured products such as collateralized debt obligations caused massive losses and created uncertainty about the viability of key financial institutions. Now to solutions. Boiled down to the essentials, I believe that for the securitization market to work effectively, bondholders must ensure that there is sufficient capital ahead of them to bear the first loss risks of underlying assets; that the information provided to them is correct; that the rights granted to them in securitization contracts are enforceable; that they fully understand the investment structures; and that any remaining risks they bear are within acceptable bounds. If these conditions are not met, investors should refrain from participating in these markets. If bondholders act responsibly, leverage will be limited and capital providers will be more motivated to manage and monitor risks. If this is the obligation of investors, what then should be the role of Government? First, Government should encourage all investors and mandate that regulated investors exercise appropriate caution and diligence. To achieve this goal, regulators should reduce or eliminate their reliance on ratings. As an alternative to ratings, I believe regulators should place greater emphasis or reliance on analytical measures of risk, such as computations of expected loss and portfolio stress tests. Second, Government should promote standardization and transparency in securitization markets. While the SEC, the ASF, and the rating agencies may all have a role in this process, I believe that transforming Fannie Mae and Freddie Mac into member-owned securitization utilities would be the best way to achieve this goal. Third, Government can help eliminate fraud and misrepresentation. Licensing and bonding of mortgage brokers and lenders, along with establishing a clear mechanism for enforcing the rights of borrowers and investors for violations of legal and contractual obligations, would be beneficial to the securitization market. However, I believe that there are superior alternatives to the Administration's recommendation of retention of 5 percent of credit risk to achieve this goal. I would recommend an origination certificate that provides a direct guarantee of the obligations of the originator to the investors and the obligation of the originator to the borrowers coupled with penalties for violations even in good markets and requires evidence of financial backing. This would be a more effective solution. If the flaws that led to the current crisis are addressed by Government and by industry, securitization can once again make valuable contributions to our economy. I look forward to your questions. Thank you.",Statement,STATEMENT OF ANDREW DAVIDSON, PRESIDENT, ANDREW DAVIDSON AND COMPANY 
"Chairman Reed","Thank you, Mr. Davidson. Mr. Hoeffel, please.",Speech, 
