Speaker,Speech,Type,Comments
"Chairman Dodd","I will make some opening comments, turn to Senator Shelby for his, and then we will invite our very distinguished witnesses to join us at the witness table, and I will in advance apologize to them if we interrupt your testimony once the 12th Member arrives here, to go back into executive calendar to deal with this legislation. So let us shift gears, if we can now, to the hearing, and that is, as I mentioned earlier, a hearing to establish a framework for systemic risk regulation. Let me just share some thoughts, if I can. And, again, we have had a lot of discussion about this subject matter over the last number of months. We have had some 40 hearings in this Committee since January, not all of it on this subject matter, but the bulk of the hearings have been on this whole issue of how do we modernize our financial regulatory structure not only to address the problems that have brought us to this point, but also how do we create that architecture for the 21st century that will allow us to move forward with innovation and creativity that has been the hallmark of our financial services sector, and yet once again restore that credibility of safety and soundness that has been the hallmark, I think, of our financial services sector for so many years, and yet collapsed, in the views of many, over the last number of years, resulting in the economic problems that so many of our fellow citizens are facing, with joblessness, with house foreclosures, retirement accounts being wiped out, and all of the ancillary problems that our economy is suffering through. Systemic risk is going to be an important factor in all of this, and I cannot begin to express my gratitude to my fellow Members here because, unlike other matters that the Congress is dealing with, my sense is on this subject matter this is not one that has any ideology, that I can sense, to it at all. What all of us want is to figure out what works best, what makes sense for us here--not that we are going to solve every future problem. I think we make a mistake if we are sort of promising what we cannot deliver on. There will be future problems, and we are not going to solve every one of them. But if we look back a bit and see where the gaps have been, either, one, where there was no authority or, two, where there was authority but it was not being exercised, then how we fill those gaps in a way that makes sense I think will be a major contribution. And I want to particularly thank Senator Shelby, the former Chairman of this Committee, the Ranking Member now. We have had a lot of conversations together. We do not have a bill ready at all. There has been a lot of talk at this point. But I get a sense among my colleagues, as I have discussed the subject matter with them, that we share a lot of common views about this, and that is a good place to begin. It does not mean we are going to agree on every answer we have, but I sense that the overwhelming majority of us here are committed to that goal of establishing what makes sound and solid regulatory process. The economic crisis introduced a new term in our national vocabulary: ``systemic risk.'' Not words we use much. I do not recall using those words at all back over the years. It is the idea that in an interconnected global economy, it is easy for some people's problems to become everybody's problems, and that is what systemic risk is. The failures that destroyed some of our Nation's most prestigious financial institutions also devastated the economic security of millions of working Americans who did nothing wrong and never heard of these institutions that collapsed and put them at great risk. Jobs, homes, and retirement security were gone in a flash because Wall Street greed in some cases, regulatory neglect in others, resulted in these problems. After years of focusing on short-term profits while ignoring long-term risk, a number of companies, giants of the financial industry, found themselves in very serious trouble. Some, as we know, tragically, failed. Some were sold under duress. And an untold number only survived because of Government intervention--loans, guarantees, direct injections of capital. Taxpayers had no choice but to step in--and that is my strong view--assuming billions of risk and saved companies because our system was not set up to withstand their failure. Their efforts saved our economy from catastrophe, but real damage remains, as we all are painfully aware. Investors who lost billions were scared to invest. Credit markets dried up, with no one willing to make loans. Businesses could not make payrolls. Employees were laid off and families could not get mortgages or loans to buy an automobile, even. Wall Street's failures have hit Main Street, as we all know, across our Nation, and it will take years, perhaps decades, to undo the damage that a stronger regulatory system I think could have prevented. And while many Americans understand why we had to take extraordinary measures this time, it does not mean that they are not angry, because they are. It does not mean they are not worried, and they certainly are that. And it does not mean they do not expect us to fix the problems that allowed this to happen. First and foremost, we need someone looking at the whole economy for the next big problem with the authority to do something about it. The Administration has a bold proposal to modernize our financial regulatory system. It would give the Federal Reserve new authority to identify, regulate, and supervise all financial companies considered to be systemically important. It would establish a council of regulators to serve in a sole advisory role. And it would provide a framework for companies to fail, if they must fail, in a way that does not jeopardize the entire financial system. It is a thoughtful proposal, but the devil, obviously, we all know, is in the details, and I expect changes to be made in this proposal. I share my colleagues' concerns about giving the Fed additional authority to regulate systemic risk. The Fed has not done a perfect job, to put it mildly, with the responsibilities it already has. This new authority could compromise the independence the Fed needs to carry out effective monetary policy. Additionally, systemic risk regulation involves too broad of a range of issues, in my view, for any one regulator to be able to oversee. And so I am especially interested to hear from our witnesses this morning on your ideas and how we might get this right. Many of you have suggested a council with real authority that would effectively use the combined knowledge of all of the regulatory agencies. As President Obama has said, when we rebuild our economy, we must ensure that its foundation rests on a rock, not on sand. And today we continue our work to lay the cornerstones of that foundation--strong, smart, effective regulation that protects working families without hindering growth, innovation, and creativity that has been, again, the hallmark, as I said earlier, of our financial services sector. With that, let me turn to Senator Shelby, and then I will introduce our first panel.",Speech,
"Senator Shelby","Thank you, Mr. Chairman. At the core of the Administration's financial regulatory reform proposal is the concept of systemic risk. The President believes that it can be regulated and that the Fed should be the regulator. But as we begin to consider how to address systemic risk, my main concern is that while there appears to be a growing consensus on the need for a systemic risk regulator, there is no agreement on how to define systemic risk, let alone how to manage it. I believe that it would be legislative malfeasance to simply tell a particular regulator to manage all financial risk without having reached some consensus on what systemic risk is and whether it can be regulated at all. Should we reach such a consensus, I believe we then must be very careful not to give our markets a false sense of security that could actually exacerbate our ``too-big-to-fail'' problem. If market participants believe that they no longer have to closely monitor risk presented by financial institutions, the stage will be set for our next economic crisis. If we can decide what systemic risk is and that it is something that should and can be regulated, I believe our next question should be: Who should regulate it? Unfortunately, I believe the Administration's proposal largely places the Federal Reserve in charge of regulating systemic risk. It would grant the Fed, as I understand the white paper, authority to regulate any bank, securities firm, insurer, investment fund, or any other type of financial institution that the Fed deems a systemic risk. The Fed would be able to regulate any aspect of these firms, even over the objections of other regulators. In effect, the Fed would become a regulator giant of unprecedented size and scope. I believe that expanding the Fed's power in this manner could be very dangerous. The mixing of monetary policy and bank regulation has proven to be a formula for taxpayer-funded bailouts and poor monetary policy decisions. Giving the Fed ultimate responsibility for the regulation of systemically important firms will provide further incentives for the Fed to hide its regulatory failures by bailing out troubled firms. Rather than undertaking the politically painful task of resolving failed institutions, the Fed could take the easy way out and rescue them by using its lender-of-last-resort facilities or open market operations. Even worse, it could undertake these bailouts without having to obtain the approval of the Congress. In our system of Government, elected officials should make decisions about fiscal policy and the use of taxpayers' dollars, not unelected central bankers. Handing over the public purse to an enhanced Fed is simply inconsistent with the principles of democratic Government. Augmenting the Federal Reserve's authority also risks burdening it with more responsibility than one institution can reasonably be expected to handle. In fact, the Federal Reserve is already overburdened with its responsibility for monetary policy, the payment system, consumer protection, and bank supervision. I believe anointing the Fed as the systemic risk regulator will make what has proven to be a bad bank regulator even worse. Let us not forget that it was the Fed that pushed for the adoption of the flawed Basel II Capital Accords right here in this Committee which would have drained our banking system of capital. It was the Fed that failed to adequately supervise Citigroup and Bank of America, setting the stage for bailouts in excess of $400 billion there. It was the Fed that failed to adopt mortgage underwriting guidelines until well after this crisis was underway. Yes, it was the Fed that said there was no need to regulate derivatives right here in this Committee. It was also the Fed that lobbied to become the regulator of financial holding companies as part of Gramm-Leach-Bliley. The Fed won that fight and got the additional authority it sought. Ten years later, however, it is clear that the Fed has proven that it is incapable of handling that responsibility. Ultimately, I believe if we are able to reach some sort of agreement on systemic risk and whether it can be managed, I strongly believe that we should consider every possible alternative to the Fed as a systemic risk regulator. Thank you, Mr. Chairman.",Statement,STATEMENT OF SENATOR RICHARD C. SHELBY
"Chairman Dodd","Thank you very much, Senator, and we are still missing one, I think. Is it one? One. We need 12. If I have a colleague that can count 12, I am willing to move ahead on that.",Speech,
"Chairman Dodd","After all, this is Washington, you know. We will wait for the 12th to arrive. Let me invite Sheila Bair and Mary Schapiro and Dan Tarullo to join us at the witness table, and let me briefly introduce the people who hardly need an introduction. They have been before this Committee on numerous occasions, and we thank them. Sheila Bair, as we all know, is our Chair of the Federal Deposit Insurance Corporation, served as Assistant Secretary at the Treasury, has an extensive background in banking finance, and, of course, many of us up here have known her over the years when she was legal counsel to Bob Dole and did a great job in that capacity as well, so very familiar with the Senate as an institution. Mary Schapiro is the new Chair of the Securities and Exchange Commission, and prior to her appointment this year, she served as the CEO of the Financial Industry Regulatory Authority, or FINRA, also served as a Commissioner of the SEC during Ronald Reagan's administration, President Bush 41, and the Clinton administration. Dan Tarullo--I will finish this and then turn to our executive session--is the new member of the Board of Governors of the Federal Reserve System and, again, a familiar figure to many of us up here, having served in public life on numerous occasions in the past, including Assistant Secretary of State for Economic and Business Affairs, before he served as Chief Counsel for Employment Policy on the staff of our good friend Senator Ted Kennedy as well, and taught at Georgetown University Law Center, worked in the Clinton administration. So we thank you, Dan for your service, as we do yours, Mary, and Sheila Bair.",Speech,
"Chairman Dodd","We will now go back to our witnesses. You have been introduced, and, Sheila, we will begin with you. All statements, supporting data, materials, and the like that you think would be valuable for our Committee as we consider modernization of the Federal regulatory structure, of course, will be included in the record. That is also true, of course, of all of our colleagues here as well. We would like you, if you could, to try to keep those remarks to 5 or 7 minutes so we can get to the questions as quickly as possible. Thank you for joining us.",Speech,
"Ms. Bair","Chairman Dodd, Ranking Member Shelby, and Members of the Committee, I appreciate you holding this hearing. The issues under discussion today approach in importance those before the Congress in the wake of the Great Depression. We are emerging from a credit crisis that has wreaked havoc on our economy. Homes have been lost; jobs have been lost. Retirement and investment accounts have plummeted in value. The proposals put forth by the Administration to address the causes of this crisis are thoughtful and comprehensive. However, these are very complex issues that can be addressed in a number of different ways. It is clear that one of the causes of our current economic crisis is significant regulatory gaps within the financial system. Differences in the regulation of capital, leverage, complex financial instruments, and consumer protection provided an environment in which regulatory arbitrage became rampant. Reforms are urgently needed to close these regulatory gaps. At the same time, we must recognize that much of the risk in the system involved financial firms that were already subject to extensive regulation. One of the lessons of the past several years is that regulation alone is not sufficient to control risk taking within a dynamic and complex financial system. Robust and credible mechanisms to ensure that market participants will actively monitor and control risk taking must be in place. We must find ways to impose greater market discipline on systemically important institutions. In a properly functioning market economy, there will be winners and losers, and when firms--through their own mismanagement and excessive risk taking--are no longer viable, they should fail. Actions that prevent firms from failing ultimately distort market mechanisms, including the incentive to monitor the actions of similarly situated firms and allocate resources to the most efficient providers. Unfortunately, the actions taken during the past year have reinforced the idea that some financial organizations are too-big-to-fail. The notion of ``too-big-to-fail'' creates a vicious circle that needs to be broken. Large firms are able to raise huge amounts of debt and equity and are given access to the credit markets at favorable terms without sufficient consideration of the firms' risk profile. Investors and creditors believe their exposure is minimal since they also believe the Government will not allow these firms to fail. The large firms leverage these funds and become even larger, which makes investors and creditors more complacent and more likely to extend credit and funds without fear of losses. ``Too-big-to-fail'' must end. Today, shareholders and creditors of large financial firms rationally have every incentive to take excessive risk. They enjoy all the upside. But their downside is capped at their investment, and with ``too-big-to-fail,'' the Government even backstops that. For senior managers, the incentives are even more skewed. Paid in large part through stock options, senior managers have an even bigger economic stake in going for broke because their upside is so much bigger than any possible loss. And, once again, with ``too-big-to-fail'' the Government takes the downside. To end ``too-big-to-fail,'' we need a solution that uses a practical, effective, and highly credible mechanism for the orderly resolution of these institutions similar to that which exists for the FDIC-insured banks. When the FDIC closes a bank, shareholders and creditors take the first loss. When we call for a resolution mechanism, we are not talking about propping up the failed firm and its management. We are talking about a process where the failed bank is closed, where the shareholders and creditors typically suffer severe losses, and where management is replaced and the assets of the failed institution are sold off. This process is harsh, but it quickly reallocates assets back into the private sector and into the hands of better management. It also sends a strong message to the market that investors and creditors will face losses when an institution fails. So-called ``open bank assistance,'' which puts the interests of shareholders and creditors before that of the Government, should be prohibited. Make no mistake. I support the actions the regulators have collectively taken to stabilize the financial system. Lacking an effective resolution mechanism, we did what we had to do. But going forward, open bank assistance by any Government entity should be allowed only upon invoking the extraordinary systemic risk procedures, and even then, the standards should be tightened to prohibit assistance to prop up any individual firm. Moreover, whatever systemwide support is provided should be based on a specific finding that such support would be least costly to the Government as a whole. In addition, potentially systemic institutions should be subject to assessments that provide disincentives for complexity and high-risk behavior. I am very pleased that yesterday the President expressed support for the idea of an assessment. Funds raised through this assessment should be kept in reserve to provide working capital for the resolution of large financial organizations to further insulate taxpayers from loss. Without a new comprehensive resolution regime, we will be forced to repeat the costly ad hoc responses of the past year. In addition to a credible resolution process, there is a need to improve the structure for the supervision of systemically important institutions and create a framework that proactively identifies issues that pose risk to the financial system. The new structure, featuring a strong oversight council, should address such issues as the industry's excessive leverage, inadequate capital, and overreliance on short-term funding. A council of regulators will provide the necessary perspective and expertise to view our financial system holistically. A wide range of views makes it more likely we will capture the next problems before they happen. As with the FDIC Board, a systemic risk council can act quickly and efficiently in a crisis. The combination of the unequivocal prospect of an orderly closing, a stronger supervisory structure, and a council that anticipates and mitigates risks that are developing both within and outside the regulated financial sector will go a long way to assuring that the problems of the last several years are not repeated and that any problems that do arise can be handled without cost to the taxpayer. Thank you very much.",Statement,STATEMENT OF SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION
"Chairman Dodd","Thank you very much, Chairman Bair.",Speech,
"Ms. Schapiro","Thank you. Chairman Dodd, Ranking Member Shelby, and Members of the Committee, I am very pleased to be here today with my colleagues from the Fed and FDIC. There are many lessons to be learned from the recent financial crisis, and a key one is that we as regulators need to identify, monitor, and reduce systemic risk before they threaten the stability of the financial system. However, in our efforts to minimize the potential for institutional failures to threaten the system, we must take care not to unintentionally facilitate the growth of large, interconnected institutions whose failure might later pose even greater systemic risk. To best address these risks, I believe we must rely on two lines of defense. First, there is traditional oversight and regulation. This includes enhancing existing regulations, filling gaps, increasing transparency, and strengthening enforcement to prevent systemic risks from developing. And, second, we should establish a workable macroprudential regulatory framework and resolution regime that can identify, reduce, and unwind systemic risks if they do develop. Closing regulatory gaps is an important part of reducing systemic risk. If financial participants realize they can achieve the same economic ends with fewer costs by flocking to a regulatory gap, they will do so quickly, often with size and leverage. We have seen this time and again, most recently with over-the-counter derivatives, instruments through which major institutions engage in enormous, virtually unregulated trading in synthetic versions of other, often highly regulated financial products. We can do much to reduce systemic risk if we close these gaps and ensure that similar products are regulated similarly. In addition to filling gaps, we need to ensure greater transparency of risk. Transparency helps reduce systemic risk by enabling market participants to better allocate capital and giving regulators more information about risks that are building in the financial system. Transparency has been utterly lacking in the world of unregulated over-the-counter derivatives, hedge funds, and dark pools. Additionally, we need to recognize the importance that vigorous enforcement plays in sending a strong message to market participants. As a second line of defense, I believe there is a need to establish a framework for macroprudential oversight, a key element of the Administration's financial regulatory plan. Within that framework, I believe the most appropriate approach consists of a single systemic risk regulator and a very strong council. In terms of a systemic risk regulator, I agree there needs to be a governmental entity responsible for monitoring our financial markets for systemwide risks. This role could be performed by the Federal Reserve or by a new entity specifically designed for this task. The systemic risk regulator should have access to information across the financial markets about institutions that pose significant risk. And it should be able to monitor whether institutions are maintaining appropriate capital levels, and it should have clear delegated authority from the council to respond quickly in extraordinary circumstances. Most importantly, the systemic risk regulator should serve as a second set of eyes upon those institutions whose failure might put the system at risk. At the same time, I agree with the Administration that the systemic risk regulator must be combined with a newly created council, but I believe that any council must be strengthened well beyond the framework set forth in the Administration's white paper. The council should have authority to identify institutions, practices, and markets that create potential systemic risks and to set standards for liquidity, capital, and other risk management practices at systemically important institutions. This hybrid approach can help minimize systemic risk in a number of ways. First, a council would bring different perspectives to the identification of risks that individual regulators might miss or consider too small to warrant attention. Second, the members on the council would have experience regulating different types and sizes of institutions so that the council would be more likely to ensure that risk-based capital and leverage requirements do not unintentionally foster greater systemic risk. And, third, the council would include multiple agencies, thereby significantly reducing potential conflicts of interest and regulatory capture. Finally, the council would monitor the growth and development of financial institutions to prevent the creation of institutions that are either too-big-to-fail or too-big-to- succeed. At most times, I would expect the council and systemic risk regulator to work with and through primary regulators who are experts on the products and activities of their regulated entities. The systemic risk regulator, however, can provide a second layer of review over the activities, capital, and risk management procedures of systemically important institutions as a backstop to ensure that no red flags are missed. To ensure that authority is checked and decisions are not arbitrary, the council would remain the place where general policy is set, and if differences remain between the council and the primary regulator, the more stringent standards should apply. For example, on questions of capital, the new systemic risk framework should only be in a position to raise standards for regulatory capital for these institutions, not lower them. This will reduce the ability of any single regulator to compete with other regulators by lowering standards, driving a race to the bottom. And, finally, the Government needs a credible resolution mechanism for unwinding systemically important institutions. Currently, banks and broker-dealers are subject to resolution processes, but no corresponding resolution process exists for the holding companies of systemically significant financial institutions. I believe we have an opportunity to create a regulatory framework that will help prevent the type of systemic risk that created havoc in our financial system, and I believe we can create a credible regulatory regime that will help restore investor confidence. I look forward to working with you to address these issues and doing all we can to foster a safer, dynamic, and more nimble financial system. Thank you.",Statement,STATEMENT OF MARY L. SCHAPIRO, CHAIRMAN, SECURITIES AND EXCHANGE COMMISSION
"Chairman Dodd","Thank you very much, Chairwoman Schapiro. Dan Tarullo, welcome to the Committee once again.",Speech,
"Mr. Tarullo","Thank you, Mr. Chairman, Senator Shelby, and Members of the Committee. My prepared statement sets forth in some detail the positions of the Federal Reserve on a number of the proposals that have been brought before you, so I thought I would use these introductory remarks to offer a few more general points. First, I think the title you have given this hearing captures the task well, ``Establishing a Framework for Systemic Risk Regulation.'' The task is not to enact one piece of legislation or to establish one overarching systemic risk regulator and then to move on. The shortcomings of our regulatory system were too widespread, the failure of risk management at financial firms too pervasive, and the absence of market discipline too apparent to believe that there was a single cause of, much less a single solution for, the financial crisis. We need a broad agenda of basic changes at our regulatory agencies and in financial firms, and a sustained effort to embed market discipline in financial markets. Second, the ``too-big-to-fail'' problem looms large on the agenda. Therein lies the importance of proposals to ensure that the systemically important institutions are subject to supervision, to promote capital and other kinds of rules that will apply more stringently because the systemic importance of an institution increases, and to establish a resolution mechanism that makes the prospect of losses for creditors real, even at the largest of financial institutions. But ``too-big-to-fail,'' for all its importance, was not the only problem left unaddressed for too long. The increasingly tightly wound connection between lending and capital markets, including the explosive growth of the shadow banking system, was not dealt with as leverage built up throughout the financial system. That is why there are also proposals before you pertaining to derivatives, money market funds, ratings agencies, mortgage products, procyclical regulations, and a host of other issues involving every financial regulator. Third, in keeping with my first point on a broad agenda for change, let me say a few words about the Federal Reserve. Even before my confirmation, I had begun conversations with many of you on the question of how to ensure that the shortcomings of the past would be rectified and the right institutional structure for rigorous and efficient regulation put in place, particularly in light of the need for a new emphasis on systemic risk. This colloquy has continued through the prior hearing your Committee conducted and in subsequent conversations that I have had with many of you. My colleagues and I have thought a good deal about this question and are moving forward with a series of changes to achieve these ends. For example, we are instituting closer coordination and supervision of the largest holding companies, with an emphasis on horizontal reviews that simultaneously examine multiple institutions. In addition, building on our experience with the SCAP process that drew so successfully upon the analytic and financial capacities of the nonsupervisory divisions of the Board, we will create a quantitative surveillance program that will use a variety of data sources to identify developing strains and imbalances affecting individual firms and large institutions as a group. This program will be distinct from the activities of the on-site examiners, so as to provide an independent perspective on the financial condition of the institutions. Fourth and finally, I would note that there are many possible ways to organize or to reorganize the financial regulatory structure. Many are plausible, but as experience around the world suggests, none is perfect. There will be disadvantages, as well as advantages, to even good ideas. One criterion, though, that I suggest you keep in mind as you consider various institutional alternatives is the basic principle of accountability. Collective bodies of regulators can serve many useful purposes: examining latent problems, coordinating a response to new problems, recommending new action to plug regulatory gaps, and scrutinizing proposals for significant regulatory initiatives from all participating agencies. When it comes to specific regulations or programs or implementation, though, collective bodies often diffuse responsibility and attenuate the lines of accountability, to which I know this Committee has paid so much attention. Achieving an effective mix of collective process and agency responsibility with an eye toward relevant institutional incentives will be critical to successful reform. Thank you very much, Mr. Chairman. I would be happy to answer any questions.",Statement,STATEMENT OF DANIEL K. TARULLO, MEMBER, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM
