"Speaker","Speech"
"Chairman Kanjorski","This hearing of the Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises will come to order pursuant to agreement with the ranking member. Opening statements today will be limited to 15 minutes on each side. Without objection, all members' opening statements will be made a part of the record. Today we meet to discuss one of the most important issues Congress will address as part of our overhaul of financial regulations: The reform of credit rating agencies. This issue has already generated much debate. Credit rating agencies play an integral part in our markets. Even though they operate as independent firms, they hold quasi regulatory powers. Investors around the world also heed their words, or the letters, as the case may be. These entities also greatly contributed to our current economic problems by inappropriately issuing triple A ratings for mortgage-backed securities and other complex financial instruments that later failed spectacularly. These agencies further used the same faulty assumptions as so many others that real estate prices would never go down. They were wrong. Perhaps most troubling, these agencies failed to learn more about the quality of the products they rated. Investors have come to rely on the judgment of credit rating agencies, and it now appears that rating agencies with their, ``Ask me no questions, I will tell you no lies'' approach betrayed not only that trust, but also the special status under our laws. To correct these problems, I have worked to draft legislation that achieves a balance between improving the regulatory oversight of credit rating agencies, while also creating incentives for investors to recognize that ``caveat emptor'' is still the ultimate rule for any financial transaction. Today's hearing is therefore on a discussion draft that aims to reform and regulate these gatekeepers to our markets using these two principles as guides. This summer, the Administration released a promising proposal to reform rating agency regulation. I have incorporated many useful provisions from that document into my discussion draft, including reforms aimed at enhancing the oversight of the rating agencies by the Securities and Exchange Commission and requiring new disclosures about how issuers pay rating agencies. Under the reforms, rating agencies will remain independent. The Commission will not opine on the methods used for determining ratings, but it will ensure that rating agencies follow their internal procedures. The changes additionally require new duties for compliance officers at each rating agency to monitor and manage the many conflicts of interest inherent in this industry. We must however go further. My draft therefore includes the sensible proposals to promote accountability through liability as first suggested by my friend, Senator Jack Reed. One of the most repeated complaints I heard in my district is that no one has been held accountable for the credit crisis. While the Justice Department belatedly works to take legal action against wrongdoers who caused this economic meltdown, going forward I believe that all responsibility parties, including the rating agencies, should be held accountable for their actions, good or bad. We can promote accountability in credit ratings through the threat of liability. While these legal reforms are an important change from current law, I want to assure everyone that I am committed to working to refine them as we move through the legislative process. To get at the tremendous conflicts of interest created by the issuer pay model, I have also proposed a new idea: making the rating agencies responsible for each others' ratings through collective liability. This reform will hopefully incent participants in this oligopoly to police one another and release reliable high-quality ratings. This reform, however, is not the only way to fix this problem, and I am open to other ways to achieve this objective. My discussion draft further includes many other new reforms, like a duty for supervisors to manage the work of their subordinates, and the establishment of boards with independent directors. Many of us also share the policy goal of diminishing the reliance on credit ratings. I wish we could just snap our fingers and take away the countless references to credit ratings in laws and regulations. While I have proposed in this discussion draft the elimination in Federal statutes of all credit rating agency references, I have serious concerns about the unintended consequences of this plan. In sum, this is the start of a process. I want to thank my cosponsors, Representatives Cleaver, Kilroy, and Kosmas, for joining me in producing this bill. Going forward, I optimistic that many more Members--from both sides of the aisle--will join me as we find the best ways to reform the regulation of these gatekeepers to our markets. I now recognize the gentleman from New Jersey, Ranking Member Garrett, for 5 minutes for his opening statement."
"Mr. Garrett","I thank the chairman and the members of the subcommittee for holding this important hearing today. I also thank the chairman for all of his hard work and that of his staff as well that they put into this discussion draft. I must begin by saying I am a little disappointed, as I am sure the chairman is, that we couldn't find 100 percent complete bipartisan consensus on all portions of this proposed release, but I do sit here today and pledge to continue to work with the chairman moving forward in hopes that we can eventually reach a place where we both are able to support the eventual final legislation. One of the provisions, as the chairman just indicated, he has some concerns with deals with the national recognized statistical rating organizations, the NRSROs and removal of them from the statute. I approached this debate on the credit rating agencies reform with the belief that the two most fundamental problems with our rating system are overreliance on ratings and a lack of investors' due diligence. Investors have become increasingly all too often solely reliant on the use of these ratings in determining the safety and soundness of any investment. In literally hundreds of Federal and State government statutes and regulations, there are specific requirements mandating certain grades from the approved agencies is this formal requirement that provides an implicit stamp of approval to investors. So when an investor sees that the government is requiring a specific grade to make a safe investment, it reenforces the belief that any investment obtaining such a grade is basically safe. I know that the SEC has a similar concern as I do. So 2 weeks ago, the SEC announced it is removing references to the NRSROs in several of the regulations and studying other areas to determine where else they can be removed. And so I applaud the SEC for their actions and I urge them to continue their work. I believe that Congress should follow suit and reexamine all the areas where statute mandates the ratings of NRSROs. Credit ratings are only one piece of the puzzle in determining creditworthiness. Investors must be encouraged to do proper due diligence as well in evaluating issuer credit quality. Another way in which I believe we can help increase investor due diligence that this bill does touch on but does not go far enough is to increase disclosure through information by the issuer. When dealing with equity securities, investors have all the public information about the company because of the annual and quarterly filing requirements. So I believe that we should require the similar situation with debt securities. The issuer of debt securities should disclose the information contained in the offering more broadly so that investors have the ability themselves to delve in deeper into the submitted transaction. While there may be other things included in the proposal that I do support, like increased disclosure and better oversight, there are a couple of provisions that I have a little concern with. The provisions that I am most troubled by center around the question of liability. Unlike many of my friends across the aisle, I do not believe that the solution to some of these problems is more lawsuits. In the discussion draft, there is a provision to institute a collective liability among the NRSROs. And I must say, I am concerned about the practicality of this provision, not to mention the constitutionality as well. I don't see what positive can be obtained by holding all the NRSROs accountable for the actions of just one. The main thrust of the 2006 Reform Act was to increase competition between credit rating agencies. Now, I know that the chairman voted for final passage of that Act in 2006, not withstanding his previously stated belief that there might be a natural oligopoly as he indicated within the credit rating industry. If we institute a sharing of financial legal liability however between all the NRSROs, I cannot think of any bigger impediment to new entries into the marketplace. The second area of concern regarding legal liability is the language in Section 4 to lower the pleading standards for lawsuits against the rating agencies. By making the rating agencies subject to suits whenever they are ``unreasonable,'' you are essentially lowering the bar from fraud to negligence. The practical effect of lowering the pleading standard will be a dramatic increase in cases being filed and eventually going to court. So I don't believe that having more lawsuits brought against rating agencies is a really constructive way to improve the rating process. As Chairman Frank so often noted during the Bush Administration, that he did not realize that he was here to defend President Bush and his policies whenever there is an argument on the Floor of the House with regard to them, likewise, I must say I did not realize it would fall upon me to defend President Obama's efforts in this context as well, because the Obama Administration has submitted an extensive credit rating agency reform proposal and increasing legal liability and was nowhere to be found in his proposal. Also, a recent ruling by a Federal court judge debunks the myth that it is impossible to get the credit rating agencies into the courtroom. So we should see how that case plays out before we overreact in committee. I have another concern as well, basically the increased liability. And so while I support the SEC providing better oversight of the NRSROs, I am worried that too much SEC involvement with ratings further implies a government sign-off on the ratings themselves. At what point during the SEC examination process to review whether rating agencies are following their methodologies does the SEC start prescribing specific methodologies for the NRSROs to follow? In my opinion, this would only further the belief that government is doing the rating themselves. Also, the requirement for differentiation of ratings from structured products is a concern. All structured products are not the same. And giving them the same connotation implies that they are. The SEC has already once considered this idea and they frankly dismissed it after an overwhelming number of investors voiced their concerns. So in conclusion, I think we all agree that significant reforms for the credit rating agencies are much needed. And I, quite frankly, do wholeheartedly applaud the chairman for his hard work and again of his staff. And I do look forward to working closely with him and the members of his staff and other members from both sides of the aisle as we move forward on this extremely important issue. With that, I yield back."
"Chairman Kanjorski","Thank you very much, Mr. Garrett. We now recognize the gentleman from California, Mr. Sherman, for 3 minutes."
"Mr. Sherman","Thank you. Nothing is more responsible for the fact that we are in this situation than the credit rating agencies giving AAA to Alt-A and otherwise giving outrageously high ratings to very bad mortgage-backed securities. Smart people in these credit rating agencies discovered that if they could devise a model based on the idea that home prices would never go down, then they could please the issuer, get the big fee, and avoid a liability. And so just sticking to your own model is insufficient since devising an issuer pleasing model is the key to get more business. We either have to remove the incentive the credit rating agencies have to please the issuer, or we have to counterbalance that incentive with the fear of liability. The best way to defend the status quo, to defend a system of pleasing the issuer, and getting the big fee and avoiding liability is to just tell people, don't rely on the credit rating agencies, let them do whatever they want, and we will put a little cigarette warning on the bottom of the rating agency. This is a clever way to defend the status quo. Blame the investor for relying on the rating. How is my mother supposed to know which corporate bond to invest in if she wants a super safe bond? She either has to rely on the agency or hire a team of financial analysts to work for her. Which is a better system? And then we are told, well, invest in mutual funds. How are you supposed to determine which of two funds is safer if you want to invest in the corporate bond fund? The one that averages a AA rating or the one that averages an AAA rating or is my mother going to have to hire a team of financial experts to tell her which mutual fund is necessary? Rates are necessary. That is why people rely upon them. No matter what we say, people will continue to rely on them, so we have to make them reliable. One way to do that--as the chairman points out--is to counterbalance the risk that they will give to liberal--and a rating with the threat of liability. Another is to remove the incentive to give too liberal an A rating by eliminating the program where the issuer picks the credit rating agency. That is like having the home team pick the umpire and that is why I will have a legislative proposal. I look forward to working with the chairman on it, perhaps including it in his bill. I will have the work on it done next week to say that we should select the credit rating agency for the issuer at random from among the qualified umpires. That is how the American League does it. That is how the National League does it. Where would Major League Baseball be if the home team picked the umpire? The other way to do it is to have instant replay and make the umpire liable if he is calling too many balls that were really strikes. That might be effective as well. But the current system has failed. I yield back."
"Chairman Kanjorski","Thank you very much, Mr. Sherman. We will now recognize the gentleman from New Jersey, Mr. Garrett."
"Mr. Garrett","Just for unanimous consent to issue a statement from the Commercial Mortgage Security Association on this--regarding this hearing on reforming credit rating agencies."
"Chairman Kanjorski","Are there any objections? Without objection, it is so ordered. Next, we will hear from the gentleman from Delaware, Mr. Castle, for 2\1/2\ minutes."
"Mr. Castle","Thank you, Mr. Chairman. Credit rating agencies are meant to provide a valued service to investors by giving them an informed judgment on the risk of certain bonds. As we know, subprime and other mortgages were fragmented into pieces and bundled into mortgage-backed securities and then rated. Investors relied heavily on the rating agency models to assess the risk of these investments before making a purchase decision. Yet when AAA mortgage-backed securities began to fail, it became evident there was a problem with the system. As the housing bubble burst, I grew increasingly concerned with this issue, as did my colleague, Mr. Ackerman from New York. In July 2008, again, this Congress in the form of H.R. 1181, introduced legislation that directs the SEC to establish a process by which asset-backed instruments can be deemed eligible for nationally recognized statistical rating organizations, NRSRO ratings. Under this bill, eligible investments must consist of securities whose future performances can be recently predicted, such as those with established track records or homogenous structures. The SEC would have the authority to strip nationally recognized statistical rating organizations of their NRSRO designation if the rating agency fails to comply with provisions set forth in the legislation. I am pleased that we are continuing debate on credit rating agency reform. Although I believe it is clear that action must be taken, I believe we must do more to set guidance on the eligibility for investment for NRSRO designation to avoid falling into the same problems we currently face. I look forward to working with my colleagues to ensure adequate reform moving forward. Just one further comment beyond my talking points here, and that is the question I will have of the methodology of paying for your services. That was raised a little bit by Mr. Sherman, I think. And I think it is a matter of legitimate concern, that if the entities are asking you to rate a product or paying you, does that influence all the way this comes out or not and are investors shortchanged for some reason or another? I don't have a solution to that. I am just interested in your comments on that as we go forward. I yield back the balance of my time."
"Mr. Sherman","Will the gentleman yield? My concern is not who pays the umpire, but who selects the umpire."
"Mr. Castle","If the wrong team pays the umpire, regardless of who selects him, that could be an issue too. So maybe we have to combine the two concerns. I understand where you are coming from. I would be happy to try to work with you on it. I yield back."
