Speaker,Speech
Chairman Dodd," The Committee will come to order. Let me first of all apologize to my colleagues and our witnesses. I was just chatting with Senator Shelby. Our colleagues from North Carolina invited me to come by this morning and speak to the North Carolinian community bankers, and so--I can see all the heads nodding. I am going to be speaking to every community banking group here on this table, I guess, before long. But I spent a few extra minutes with them and I apologize for being a few minutes late.
    Senator Warner. You have some extra time now.
"
Chairman Dodd," I am sorry, Senator?
    Senator Warner. You have some extra time on your hands.
"
Chairman Dodd," Yes, extra time on my hands.
    Senator Johnson. The South Dakota community----
"
Chairman Dodd," South Dakota, that will be next.
    Well, we are going to meet again this morning. As all of you know, we met last Tuesday, or this Tuesday, with Paul Volcker and Neal Wolin who testified about the so-called ``Volcker Rule'' and we welcome our witnesses here this morning, as well, many of whom I know well and some I am welcoming back to the Committee. Mr. Reed, it is good to see you again back before this Committee. It has been a long time and you are always welcomed here.
    The ``Implications of the `Volcker Rules' for Financial Stability.'' And I am going to make a couple of brief opening comments, turn to Senator Shelby, and then we will turn to our witnesses, beginning with you, Gerry, at that end of the table, and then work down. I will ask you to be relatively brief, if you can, in your comments. I read, Gerry, your testimony--there is nothing brief about your testimony--last evening, another voluminous and----
"
Mr. Corrigan," I cannot resist.
"
Chairman Dodd," I know. Everything is big at Goldman, you know.
    [Laughter.]
"
Chairman Dodd," So we are going to make sure it is included in the record, along with any other supporting documents and evidence that all of you would like to offer this morning, and then I will turn to my colleagues for some questions here.
    We have some votes around 12:30, so we are going to try and move along if we can this morning, rather than bring you back again in the afternoon. I again thank all of you for being here.
    As I said a moment ago, this is our second hearing this week on the Obama administration's proposal to crack down on excessive consolidation and risk taking within our financial system.
    I would like to start by clarifying something that I said on Tuesday. Folks may have noticed I sounded a little frustrated, and they were correct in that observation. The fact is, I think all of us are to one degree or another frustrated with the present situation in our country and all anxious to see us get back on our feet and back on track again.
    The issues that Senator Shelby and I and the Members of the Committee are grappling with are difficult, they are complicated, and they are terribly important. But as we have been debating them for months--in fact, some of these issues we have been debating for years in this institution as well as elsewhere. But nearly 2 years after the collapse of Bear Stearns, we still have not updated the laws governing our financial sector, leaving our fragile economy with the same vulnerabilities that led to the economic crisis in the first place. I think we are at a critical point and juncture at this particular hour.
    Now, as my colleagues know, I laid out a discussion draft in November and Members of this Committee have been working together across the aisle to come up with a compromise, if we can, ever since, and I thank all of them. This has been a very difficult job, but they have spent countless hours on working on proposals here that we could present to our colleagues, and more importantly, to the country as to how we think we ought to fill in these gaps and move forward. We are now getting to the point where we need to sort of pull the trigger, in a sense, because hard-working American families can't wait much longer for a return to economic security and certainty.
    If I have heard one word over and over and over again, it is the lack of certainty that is out there, and part of our job is to help clarify and provide some certainty as to where we are headed, and our hope is with our legislation to do that.
    It is tough to take on another issue at this point. I made that point. There are wonderful ideas out there. There are a lot of things that we need to be talking about in the area of financial services. It was never my intention or, I believe, the intention of this Committee to solve every issue surrounding the financial services sector. We tried to focus on some critical ones that we think would make a fundamental difference, but never the assumption we could take on all the issues that people would like to raise in a moment like this.
    And we need to not only talk about filling in the gaps of the problems that existed, but looking ahead, which is our responsibility. What can we do to set up an architecture that would minimize the kind of problems we saw occurring again. If not in this particular environment or sector, where else could they emerge? And are we building the structural institutions that will minimize that from happening again beyond what we can imagine today, something 10 years, 20 years from now? And that is also part of our function and obligation, in my view, on this Committee.
    But while the specific proposals announced by the Administration have come late in the game, they deserve our serious consideration, as well, and I believe the Administration is on the right track, but finding a way to implement these proposals is no easy feat, as well. These are complicated issues meant to address complicated problems that leave our Nation's economy at risk and we need to find a balance between giving them their due consideration and appreciating the urgency with which we need to act given what is at stake.
    On Tuesday, we heard from Chairman Volcker and Treasury Secretary Wolin, and I appreciate the strong cases that they made for the Administration's proposals, as well as their thoughts on how we ought to move forward.
    Today, we have before us a very impressive panel of experts from the industry and academia to discuss the possible consequences of these proposals. I look forward to hearing from each and every one of you. What is more, I understand that for our industry friends, this might be a little like walking into the lion's den. But our intention here is to probe these ideas and solicit your thoughts and background and experience as to how to move forward.
    Let me just say, we did not embark on financial reform because we wanted to punish the industry. I certainly didn't, at all. We all want to create a system where business, large and small, can thrive, and that the users, the customers, the people who come through your doors, can have that confidence restored that our system is sound, it is safe, and they can rely on it, whether depositing their paycheck, buying a stock, an insurance policy, taking out a mortgage. It is the people not in this room today that want to know whether or not we get it and you get it, and we are going to create that structure that allows them then to have that sense of confidence and optimism that is the critical element for our economy recovery, in my view.
    So I have heard the arguments again and the industry's refusal, and I am not going to single out our witnesses, but the refusal of large firms to work constructively with Congress on this effort. It borders on insulting to the American people who have lost so much in this crisis. And from where I am sitting, it looks like instead of investing in improvements that would secure their financial strength, too many people in the industry have decided to invest in an army of lobbyists whose only mission is to kill the common sense financial reforms that we are working so hard up here to try to achieve, and we have been working on for a number of months.
    I have heard all the arguments for business as usual, but the American people have been through too much. Unemployment is still too high. The economy remains too vulnerable to support the status quo. That is unacceptable and we need to move forward.
    So I am determined as ever to get this strong bill to the floor of the Senate in an appropriate amount of time to allow full consideration of us here on this Committee and then by our colleagues, and then to work out our differences with the House and put a bill on the desk for his signature.
    So with that, let me turn to Senator Shelby for any opening comments, and then we will turn to our witnesses.
    Senator Shelby. Mr. Chairman, I would just like to ask you to put my statement in the record so we can go on with the panel.
"
Chairman Dodd," Done. Consider it done.
    Does anyone feel obligated to speak? Otherwise, the Corker Rule prevails.
    Our first witness is Gerald Corrigan, Managing Director with Goldman Sachs. He has been there for a long time. Prior to that, he was the Vice Chairman of the Federal Open Market Committee. Mr. Corrigan is also a native of the town of Waterbury, Connecticut. We don't often get to say that about witnesses here, that they come from Connecticut. We are proud of Gerry. He earned his Bachelor's degree from Fairfield University in Connecticut, as well.
    Simon Johnson is the Ronald A. Kurtz Professor of Entrepreneurship at MIG Sloan School of Management. He also serves as a Senior Fellow at the Peterson Institute for International Economics. Previously, Professor Johnson was the IMF's Chief Economist, from 2007 to 2008.
    John Reed, I have already mentioned here, is the former Chairman of Citigroup. He was also Chairman of the New York Stock Exchange from 2003 to 2005. He currently serves on the MIT Leadership Center Advisory Council, and John, we welcome you back to the Committee.
    Hal Scott is the Nomura Professor and Director of the Program of International Financial Systems at the Harvard Law School. Again, he has been before this Committee on numerous occasions in the past. He has taught there since 1975. Much of his work focuses on international financial issues. He is also the Director of the Nonprofit Committee on Capital Markets Regulation.
    And Barry Zubrow, again, who we know well, is the Chief Risk Officer and Executive Vice President for JPMorgan Chase, and again, someone we are very familiar with on this Committee. Prior to that, he was the Chief Operating Officer of Goldman Sachs, where he has worked since 1979.
    We thank all of you for being here this morning on relatively short notice, as well, to share your thoughts on this issue and related matters, and Gerry, we will begin with you. STATEMENT OF E. GERALD CORRIGAN, MANAGING DIRECTOR, GOLDMAN, 
                         SACHS AND CO.
"
Mr. Corrigan," Thank you very much, Mr. Chairman. I have again provided the Committee with a rather long statement which seeks to provide for you and your staffs some meaningful perspective on this financial reform process as a whole. And trust me, I am not going to go into the details of that, except to say that one key fact that we have to keep in mind throughout these deliberations is that the single most important proximate cause of the financial crisis was lending in all of its forms. I might just remind the Committee, probably not necessary, that based on my association with crises back in the 1980s and early 1990s, that was also true in those episodes, as well.
    My starting point for all of this, Mr. Chairman, is that I fully and enthusiastically agree that we have to put ``too big to fail'' behind us. My statement includes a summary of what I consider to be the financial reform agenda, the architecture, to use the word that you used, Mr. Chairman, and all I would say about that is that it is urgent that we move ahead with this. The execution will be very challenging. It is a package deal. If you fail on part of it, it will compromise other parts of it. And again, it is just a very, very difficult task.
    I think as a matter of perspective, it is important to keep in mind that there are a rich framework for existing rules and regulations out there already that are being enhanced by the legislative process that I think deal quite effectively with some of the issues that were raised by Chairman Volcker. I certainly do think that well managed and well supervised large institutions play a necessary and constructive role.
    Now, with regard to the Volcker plan itself, I would just make a couple of quick introductory remarks. First of all, there are many important definitional and details that yet need to be clarified, and in those circumstances, I have to say that it is not at all clear to me, at least at this stage, that the focus is on the issues that really were at the heart of the crisis itself. Certainly, we need greater clarification on that.
    Much of the focus is on so-called ``proprietary trading,'' and that, too, is a very difficult subject to define. But what I can say, based on my own kind of common sense effort to define proprietary trading at Goldman Sachs, is that over the cycle, the net revenues associated with so-called ``proprietary trading'' are 10 percent or less of firmwide revenues at Goldman Sachs.
    I also think that client-driven market making and hedging and risk management activities are, in my judgment, natural activities for well managed and well supervised banking groups. I think the outliers can be dealt with on a case-by-case basis, either with existing rules, much less with the enhanced rules that I am sure will flow out of the reform process.
    I also included in my statement, Mr. Chairman, a discussion of the issues associated with resolution authority, and resolution authority is critical to dealing with the ``too big to fail'' problem. And I have spelled out certain principles and prerequisites that I think are absolutely essential if we are to make resolution authority work, and ultimately, that, together with the other parts of the agenda I have specified, is how we will find success in the future and a safer, sounder, and more efficient financial system, while at the same time putting ``too big to fail'' behind us.
    I should also in closing, Mr. Chairman, say that, as I think you and others know, my respect and admiration for Chairman Volcker is unlimited. He is, in my judgment, one of the great, great figures of the past half-century or more. So it is not altogether the easiest thing in the world for me to take exception at least with some of the details that the Chairman has suggested. But I want to assure you and everyone else that I have more respect and more admiration for Paul Volcker than I do for any man or woman alive.
    Thank you very much, Mr. Chairman.
"
Chairman Dodd," Thank you very much, Gerry. I appreciate it very much.
"
Mr. Johnson,"   STATEMENT OF SIMON JOHNSON, RONALD A. KURTZ PROFESSOR OF   ENTREPRENEURSHIP, SLOAN SCHOOL OF MANAGEMENT, MASSACHUSETTS 
                    INSTITUTE OF TECHNOLOGY
"
Mr. Johnson," Thank you, Senator. I strongly support the Volcker Rules, as everybody is starting to call them, in terms of the principles they put forward.
    I think there are two main principles. The first is that we should redesign the size cap that does already exist for U.S. banks, the size cap from the 1994 Riegle-Neal Act. We should redesign it to reflect current realities. And second, we should address the issue that has arisen, in particular over the past few years, of U.S. Government backing for very large financial enterprises that have basically an unlimited ability to take risk around the world.
    I do not, however, think that the exact formulation of the Volcker Rules as put forward is the right way to go. I think, actually, you should consider tightening the restrictions on the largest banks and reducing the size cap, and I would emphasize that our banks are now already much larger as a percent of the--our largest banks as a percent of the economy, a percent of total financial assets, than we have ever seen before in the United States.
    Our largest six banks have assets worth over 60 percent of GDP. This reflects, in addition to what has happened in the financial crisis and the bailout and the rescue, it reflects the underlying concentration of these financial markets. So the big four banks now have more than half of the mortgage market in this country and two-thirds of the market for credit cards. This is unfair competition. Because these banks are too big to fail, they have lower funding costs, they are able to attract more capital, they make more money over the cycle, and they continue to get larger. And I do not think that we have seen the end of this.
    If you look at the European situation today, for example, it is much worse than what we have in this country with regard to the size of the largest banks. Just as one example, the Royal Bank of Scotland peaked with total assets at 125 percent of U.K. GDP. That is a seriously troubled bank that is now the responsibility of the U.K. taxpayer. If we allow our biggest banks to continue to build on these unfair market advantages and the lower funding costs, we will head in the same direction.
    I think I would suggest to you that you consider imposing a size cap on banks relative not to total normal assets or liabilities, which is the Volcker proposal, because that is not bubble-proof. If you have a massive increase in house prices, real estate prices, such as happened in Japan in the 1980s, you will have a big increase in the normal size of bank balance sheets. And when the bubble bursts, you are going to have a big problem. I think the size cap should be redefined as a percent of GDP.
    And I think that while the science on bank size is, to be sure, incomplete and inexact, there is no evidence that I can find of any kind, and I have spent a lot of time talking to technical people from they financial sector and people at central banks, people in the banking system themselves have impressed various points on me. I cannot find anything--I put this in the written testimony--that supports the idea that societies such as ours should have banks with total assets larger than around $100 billion in today's money.
    Now, if you were to impose a size cap of, say, 3 or 5 percent of GDP, no bank can be larger than that size, that would return our biggest banks roughly to the position that they had in the early 1990s. Now, our financial system worked very well in the early 1990s. Goldman Sachs, as one example, was one of the world's top investment banks. I don't think anyone questioned the competitive sector. But since the early 1990s, we have developed a lot more system risk focused on the existence of these very big banks.
    So, as Mr. Corrigan said, the essence of this crisis was lending, but it was lending that at the heart of it was based on the idea you could make nonrecourse loans to people who can walk away from their homes when the house value falls, leaving the bank with huge losses. How do people think this was a good idea? Why did they think that this would survive as a business model? Well, I think it was very much about the size of these banks and very much about the support they expected to receive when they are under duress.
    So in conclusion, I think the Volcker principles are exactly right. I think they are long overdue. I think you should--I hope that you will take them up and develop them further. I think the degree of unfair market competition, the degree to which the community banks are disadvantaged by the current situation, because they have to pay a lot more money--they pay higher interest for funds, their cost of capital is higher--this is unfair. This dynamic will continue unless you put an effective cap on it. The biggest banks will become even larger and even more dangerous.
    Thank you very much.
"
Chairman Dodd," Thank you very much.
    John, welcome again.
      STATEMENT OF JOHN REED, RETIRED CHAIRMAN, CITIGROUP
"
Mr. Reed," Mr. Chairman, thank you very much for your kind welcome. Senator Shelby and everybody, I appreciate the opportunity to be with you. I had never anticipated as a retired citizen that I would find myself here, but I really am here to voice support for Mr. Volcker's suggestion, the Volcker Rule.
    I do think that while details have to be worked out and so forth, I think that it is a good suggestion and one that is worthy of consideration by this Committee and the Congress in general.
    I don't say this because I think the absence of that rule was central to the difficulties that we have just come through. I don't think that is the case. But I do say it from the point of view that if we were take a blank piece of paper and we were to say to ourselves, how can we design a financial system that would both serve the public and also be relatively safe and relatively unlikely to have a repeat of what we had, you would start out certainly with capital, which needs to be augmented.
    You would certainly look at the structure of the regulatory framework, which I believe this Committee is doing. But I would argue that you would also look to maybe compartmentalize the industry, not deny any function to the industry in general, but compartmentalize it so as to limit economic spillover.
    But as somebody who has run a large company in this industry for a long time, because of the impact that it has on the culture and the makeup of the various firms, dealing with the capital markets, proprietary trading, proprietary investing, hedge fund market, so forth and so on, each of these bring with them their own culture. These are cultures that have to exist for the particular purpose, but they have their own particular characteristics and there is no question in my mind but these cultures have an impact on the institution within which they are embedded.
    And if I were asked to design a system, I would not allow these kind of cultures and activities to be a part of large depository and traditional lending institutions. It is not that I feel these functions shouldn't exist. I would simply separate them from institutions that are the deposit takers and basically the traditional lenders for much of the economy. And I do this because I think the culture from the capital markets that rubs off has to do with risk taking. It certainly has to do with compensation, and it has to do with the nature of the human fabric of the various entities that we are talking about.
    So I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense, not because I am concerned about the economics, but because I am concerned of the nature of the impact that these various activities have on the players and the financial markets.
    With regard to size, I would differ a little bit with Professor Johnson. I think the antitrust laws are quite capable of dealing with size in the marketplace. The place where size is the problem has to do with the intra-industry transactions, the so-called ``counterparty risk.'' This is where the ``too big to fail'' comes into play. It isn't the balance sheet of the bank that is the problem on ``too big to fail.'' It is the interconnectedness of one financial institution with virtually all other financial institutions. And so this is where I believe we must be concerned about size.
    You could deal with size by having capital requirements that relate to the size of intra-industry activity, and obviously increasing capital as intra-industry activity goes up. You also, and this has been proposed and I think it is a good idea, can ask that certain instruments be traded through exchanges. This acts as a circuit breaker, the exchanges. It acts as a circuit breaker in the transmission of difficulties. And you could deal with size by simply putting limitations on counterparty risk, on the degree of leverage that can exist with regard to intra-industry trading.
    So the issue of size, I think, is also relevant, and so I think the two keys to Mr. Volcker's suggestion, that of segregation of function within the industry and particularly the protection of the large deposit-taking institutions and the idea of being concerned about size, have merit and deserve the consideration of this Committee.
    A final comment, if I could. I believe that one of the reasons that JPMorgan Chase did better than many others during this recent crisis is they did not have embedded in that institution a real money market activity, a trading house. JPMorgan Chase was the amalgam of about five commercial banks, but none of them had a big investment banking trading activity in it, and the absence of that kind of function turned out in the crisis to give them a relative strengthened position.
    Thank you, Mr. Chairman.
"
Chairman Dodd," Thank you very, very much.
    Mr. Scott, welcome back to the Committee. STATEMENT OF HAL S. SCOTT, NOMURA PROFESSOR OF INTERNATIONAL 
                  SYSTEMS, HARVARD LAW SCHOOL
"
Mr. Scott," Thank you. Thank you, Chairman Dodd, Ranking Member Shelby, and Members of the Committee for permitting me to testify before you today on the Volcker rules and related size limitations.
"
