"Speaker","Speech"
"Mr. Kanjorski","This hearing of the Committee on Financial Services will come to order. Without objection, all members' opening statements will be made a part of the record. Today we will hear from several industries that will soon feel the effects of the regulatory reform this committee will adopt. All affected parties deserve to have a voice in our ongoing deliberations about reform. I hope, however, our witnesses understand that because public faith in our financial system has significantly ebbed, we must enact strong new laws. Among many of the casualties of the ongoing financial crisis, investors' confidence ranks high. According to a survey by shareowners.org, 58 percent of investors are now ``less confident in the fairness of the financial markets than they were 1 year ago.'' One of the biggest reasons investors cite for their lack of confidence is the failure of regulators. Earlier this week, I advised Chairman Schapiro of the Securities and Exchange Commission that the Commission must take bold and assertive action as it moves forward to strengthen enforcement. The Commission must also rewrite the rules governing the industry to better protect investors who sorely lack adequate safeguards. Additionally, Congress must update our securities laws to advance action on regulatory reform for the securities industry. I have already solicited input from the experts at the Commission, and Chairman Schapiro recently transmitted 42 legislative proposals to me. The Commission's Inspector General has also provided input on these matters. Moreover, the Obama Administration's White Paper and accompanying pieces of legislative language complement these suggestions, especially in areas like hedge fund regulation and establishing a fiduciary duty for broker dealers providing investor advice. Based upon these many ideas, I am now developing legislation. Ultimately, we need to close loopholes and stop unscrupulous practices. Among other things, we ought to put more cops on the beat by allowing the Commission to pay bounties to whistleblowers whose tips result in catching fraudsters. Reform of credit rating agencies also has a top spot on our agenda. Overly optimistic ratings, to put it kindly, played a significant role in the global crash. I am therefore working to craft a bill that will bring sanity back to the credit rating process. As the various ideas for overhauling financial service regulation undergo debate, the industry representatives present today should rest assured that we will dutifully consider your ideas and critiques. However, we can no longer allow the investing public to suffer at the hands of narrow interests. Profit is fine. It is capitalism. But profit seeking alone, without regard to long-term viability of the system, and abated by weak regulatory oversight, has proven disastrous. We must therefore put in place a thoughtful, smart, and efficient regulatory system for the future. In closing, I welcome the witnesses and look forward to their testimony. The Chair now recognizes Mr. Hensarling for 2 minutes."
"Mr. Hensarling","Thank you, Mr. Chairman. For many of us here, we continue to feel like we are in an ``Alice in Wonderland'' moment, as we look at a piece of legislation that seems to want to give five unelected government bureaucrats the power to essentially ban consumer financial products, decide which mortgages Americans can have, and whether or not they qualify for a credit card. I had the opportunity yesterday in the House to introduce the guest clergy to offer the prayer. I saw once again over the Speaker's chair were the words, ``In God we trust.'' I fear for many on this committee, they now may want to change the words to, ``In government we trust.'' They have a lot more faith in government than I do. As I look again at the financial turmoil that we have in our economy, I think about Fannie Mae and Freddie Mac. Government really wasn't to be trusted there with that particular policy. I think about oligopolies that were in the credit rating agency. Government was not to be trusted there. I think about AIG and the head of OTS telling us that he had the supervisory capacity, he had the regulatory authority, but he just missed it when it came to AIG's credit default swap exposure. I am particularly concerned, as I look at this Draconian piece of legislation, how it will impact jobs in an economy that is seeing the highest unemployment rate in a quarter of a century--2.6 million people have lost their jobs since President Obama was sworn in. I am concerned about a credit contraction that can be caused by this regulator of consumer products. I am concerned about what may happen to derivatives that are used by those who want to finance our small businesses and our jobs to lower their risk. I am wondering what is going to happen to the cost, the greater cost of clearing these. The lack of the ability to customize them is going to cause many financial firms to no longer have the ability to lessen their risk, leading to less credit and fewer jobs in an economy that is drowning in unemployment. So Mr. Chairman, we have to take a very, very careful look at this rather radical Draconian piece of legislation before it is passed through this committee. I look forward to hearing from our witnesses, and I yield back the balance of my time."
"Mr. Kanjorski","Thank you, Mr. Hensarling. Now, we will hear from Mr. Sherman for 3 minutes."
"Mr. Sherman","Thank you. I shared the gentleman from Texas's concern that the Consumer Financial Protection Agency would be a lawmaking body until I received assurances from the chairman, I believe the author, that we were creating a law enforcement body that would issue interpretive and implementing regulations, and would not be a lawmaking body. The chairman has invited me, and I assume all members of this committee, to suggest legislative language that would nail that down, and I don't think it is the purpose of this bill to transfer to an unelected body the decisions, and very tough decisions. I would prefer to punt them, actually. But as long as I am paid to be a Member of Congress, we should be debating them here. There are three other issues. First, we have to look at how the banks dominate the selection of the members of the regional Boards of Governors of the Federal Reserve, especially as the Fed acquires more power, and particularly because those regional boards then elect members to the Open Markets Committee. Second, we need to look at a system where the issuer of a debt instrument picks the rating agency. That is like the home team picking the umpire. They gave triple A to Alt-A. They won't do that again soon with dodgy mortgage-backed securities, but we will see other types of dodgy securities out there instead. I will propose legislation, or hopefully an amendment that will allow the SEC to select the credit rating agencies, just as the league selects the umpire, not the home team. Finally, as to custom over-the-counter derivatives, these have been justified as a way to hedge legitimate risks. But I see perhaps the majority of the transactions are actually just casino bets where someone does not have a risk to hedge. This is of particular concern since Secretary Geithner told this committee and the Agriculture Committee that he reserves the right to perhaps bail out derivatives, their issuers, and their counterparties, even derivatives that are being issued now. So the Federal Government has a real interest in restricting these instruments as long as we have a Secretary of the Treasury who may want to bail them out. We at least need to see much higher capital requirements for over-the-counter derivatives. We might look toward restricting those derivatives, to only use them where you cannot hedge a legitimate risk in a market-traded derivative. In any case, we should by legislation make it clear that none of these derivatives, over-the-counter or exchange, are going to be subject to any bailouts in the future, and that if you buy an AIG derivative, you have to look only to the balance sheet of AIG. I yield back."
"Mr. Kanjorski","The gentleman from Texas, Mr. Neugebauer, for 2 minutes."
"Mr. Neugebauer","Thank you, Mr. Chairman. I appreciate the witnesses providing us today with their views on the Administration's financial regulatory restructuring proposal. While we have draft legislation covering a few of these areas now, I hope that we will have an opportunity to get further feedback when we actually have additional legislative language, particularly with regard to over-the-counter derivative proposals. There seems to be an agreement with broad principles of the Administration's proposal on improving transparency and information about the activities in this market. But with complex products in a complex marketplace, the devil will certainly most be in the details. At the end of the day, we must ensure businesses large and small, hedge risks, particularly risks that are customized to their particular business, and having the ability to do so. We shouldn't take actions that make users of derivatives less competitive, and we shouldn't take actions that put U.S. markets at a disadvantage with our competitors. As we consider options to correct regulatory failures, we have to acknowledge that the government cannot micromanage our capital markets to prevent future failures or losses. Government regulation can't substitute for due diligence for investors and other market participants. They need to know, in no uncertain terms, the responsibility rests on them and that future government bailouts for poor behavior are not an option. Basically, what we have seen so far is product regulation, not a new way of doing business in the regulatory structure. And one of the concerns I have is that in product regulation, we are trying to protect investors from themselves. What we do need, though, is a robust look at the way we have been doing business, looking at where the failures were in the system and making sure that we address those, but not radically changing the way that businesses have been able to take precautions to hedge their risks, which in fact protect investors, and also make sure that the marketplace is a more streamlined place to do business in a way that we can make sure that American markets continue to be very competitive. With that I yield back."
"Mr. Kanjorski","Thank you very much, Mr. Neugebauer. Now we will hear from Ms. Waters for 3 minutes."
"Ms. Waters","Thank you very much, Mr. Chairman. As some of our witnesses may already know, I am very concerned with protecting our financial system from similar crises in the future. To accomplish this, we will need stronger and more innovative investor protections. We must also make sure that institutional financial instruments, such as over-the-counter derivatives, never have the chance to halt consumer or small business lending again. While products such as credit default swaps may have been sold to institutions, many of them were used to insure consumer debt in the form of CDOs. As these CDO structures failed and credit events occurred, these credit default swap contracts came due. A lack of transparency, combined with an overwhelming number of improperly collateralized swap contracts, served to freeze our lending markets and transfer billions of dollars from taxpayers to all kind of Wall Street firms such as Goldman Sachs and banks such as Bank of America. Some say we should only be concerned about naked credit default swaps, which is swaps where people have no interests insuring anything they actually own. Those who enter into naked CDS contracts are simply trying to profit from some company's bankruptcy, yet as Gillian Tett pointed out in a recent Financial Times column, even nonnaked CDSs have motivated investors to send a company into bankruptcy. No matter what shape our financial reforms take, rooting for companies, especially American companies, to fail should no longer be allowed. That is why I introduced H.R. 3145, the Credit Default Swap Prohibition Act of 2009. Banning credit default swaps is vital to preserving companies, jobs, and taxpayer funds. Our constituents and their 401(k)s will not be safe until we eliminate this product. I know that is highly controversial, and I am sure we will hear a lot of disagreement. But I thank you for arranging this hearing, Mr. Chairman, and I yield back the balance of my time."
"Mr. Kanjorski","Thank you very much, Ms. Waters. Now we will hear from Mr. Royce of California for 2 minutes."
"Mr. Royce","Thank you, Chairman Kanjorski. Much of the blame for the recent economic turmoil has centered on the belief that a lack of regulation was the root cause of the excessive risks and residual effects that followed, whereas there was a great deal of regulation in the banking sector. It was our most regulated sector. I think that Congressman Richard Baker was the first to really point out at great length the enormous overleveraging that was occurring in Fannie Mae and Freddie Mac, as did the Federal Reserve, and the systemic risk they posed to the system. But I think it is worth noting that while hedge funds and private pools of capital have experienced significant losses, they have not asked for or received any direct government bailouts in an era where the government has become savior of all things failed. The losses borne by hedge funds and their investors did not pose a threat to our capital markets or the financial system. A major reason why this was the case was because of the general lack of leverage within the hedge fund sector. Thus far it appears counterparty risk management, which places the responsibility for monitoring risk on the private market participants who have the incentives and capacity to monitor the risks taken by hedge funds, has held up well. Considering so many of our major heavily regulated financial institutions acted recklessly, drove up their leverage ratios to unstable levels, suffered significant losses on failed investments, and then came to the American taxpayers for assistance, the performance of these private pools of capital over that same period is reassuring. I must also note my concern with adding additional responsibilities to the SEC given their recent handling of the Bernie Madoff incident and what looks like a similar misstep in the handling of Allen Stanford's firm. The few hearings on the Madoff Ponzi scheme revealed an overlawyered, overly bureaucratic SEC. As former SEC Commissioner Paul Atkins recently noted, if hedge funds and private equity firms are forced to register with the SEC, the burden to the agency's examiners would be enormous. I think it would be wise to first address the problems within the SEC, and then discuss adding new responsibilities onto the agency. I would like to thank the panel of witnesses for coming here today, Mr. Chairman. Thank you."
