"Speaker","Speech"
"Chairman Kanjorski","This hearing of the Subcommittee on Capital Markets, Insurance, and Government Sponsored Enterprises will come to order. Pursuant to committee rules, each side will have 15 minutes for opening statements. Without objection, all members' opening statements will be made a part of the record. I want to recognize and welcome Ms. Waters, a member of the full committee, participating in today's subcommittee hearing. And I ask unanimous consent that Mr. McMahon be allowed to participate in today's hearing. Without objection, it is so ordered. Today, we meet to consider another area of our capital markets woefully lacking in effective regulatory oversight, over-the-counter derivatives. Within less than 3 decades, over- the-counter derivatives have become a staggering $500 trillion market in notional value. This market also has the potential to cause considerable harm. Last year, AIG infamously came crashing down because its lightly-regulated Financial Products Unit engaged in credit default swaps in the over-the-counter markets without holding sufficient capital to hedge the risks. Since at least 1994, I have advocated for increased regulation of our derivatives markets. That year, I helped introduce the Derivatives Safety and Soundness Supervision Act, which sought to enhance the supervision of derivatives activities of financial institutions. In the years since then, I have backed other bills aimed at improving transparency in, and enhancing the oversight of, our derivative markets. While it has taken than I would have liked, I am pleased that we are now finally beginning to approach a consensus on these matters. The ongoing financial crisis has made it apparent to nearly everyone that we must move the over- the-counter derivatives market from one that takes place under the table to one that happens out in the open. In short, the time for common-sense regulation of this vast industry has arrived. In a letter to Congress last month, the Treasury Secretary outlined his regulatory proposals for increasing transparency and efficiency in the derivatives markets, reducing risks in the overall financial system and preventing market manipulation. I look forward to seeing the Administration's legislative language, fleshing out its general principles in the very near future. While the Agriculture Committee is showing considerable interest, it is also important that our panel educate itself and act on these matters. The Administration's outline recognizes this reality. Together, I believe that both committees can take action to implement the broad concepts contained in the Treasury Secretary's plan. Moreover, we ought to move swiftly, yet deliberatively, on these matters in order to improve flagging investor confidence. As we move forward, we should remember that derivatives contracts are highly varied. Importantly, certain derivatives take the form of customized contracts that non-financial businesses employ to manage risks. By most estimates, more than 90 percent of Fortune 500 companies use over-the-counter, as do thousands of smaller businesses. Clearly, some of these customized contracts cannot easily fit within a mandatory clearing or exchange trading regime. We therefore must find a delicate balance. Subjecting all contracts to mandatory exchange trading may cast too wide a net. Yet the clearing of most products, not all, through a central clearing entity seems appropriate and should not impose an undue burden on the affected parties. However, carving out too many exemptions as we tackle regulatory reform could create widespread economic harm in the long term. At the same time, we cannot avoid the realization that products with unique features may require different treatment under whatever regulatory structure becomes adopted. At this point, I believe that the standardization of contracts where possible will produce smoother clearing and clearing both opens a window through which regulators and market participants can keep a closer eye on the dark corner of the market and reduces the risks posed through the contracts collectively. The debate about the extent to which clearing becomes required is of particular importance today. Even where clearing of contracts proves unfeasible, transparency can exist. By mandating the collection of relevant data in a repository, we can help to ensure that regulators maintain access to useful trading information and perhaps detect warning signs of systemically risky transactions. Electronic trading also increases transparency. Further, electronic execution streamlines trading, minimizes mistakes, and enhances monitoring of the over-the-counter derivatives markets. In sum, we have assembled a number of parties interested in, and affected by, the actions Congress will take in the months ahead. As we consider legislation to regulate in this field, their testimony can help guide us toward achieving the appropriate balance as we impose a sense of order in what until now has truly been the wild west of the financial services world. I would like to recognize the ranking member, Mr. Garrett, for 4 minutes for his opening statement. Mr. Garrett?"
"Mr. Garrett","Thank you, Mr. Chairman. Good morning to all the witnesses. Today's hearing is called, ``The Effective Regulation of the Over-the-Counter Derivatives Market.'' I think it is important to keep in mind that it is not called, ``The Most Politically Correct Sounding Regulation of Derivatives,'' nor is it called, ``Let's Regulate the Heck Out of the Derivatives Market Because They Have Been Demonized and Let's Ignore All the Positive Contributions They Make to Our Capital Markets Under Proper Management.'' Unfortunately, with some of the regulatory proposals that have come forward in this area, you might think that is the approach that is going to be taken. Here are the facts: 94 percent of the 500 largest global companies use derivatives to manage risks. Congress therefore needs to tread carefully as it looks at regulatory options for these markets. Overly-regulated or improper regulations that might sound good politically could have major unintended negative consequences, not just for our financial markets but for our broader economy as well. Rather than reducing risk, poor regulatory reform could actually exacerbate it, so before we go any further, it is important to remember that derivatives did not cause our financial difficulties. In fact, they should be seen more as symptoms of the underlying crisis, rather than a reason for it. So while our overall financial service regulatory structure can be improved, it is important to preserve and protect the important benefits that they provide. Derivatives products provide firms with the ability to minimize risks. This obviously benefits individual firms but also benefits the broader market as well. For example, as Members of Congress consider reform proposals, we must not be overwhelmed by the fact that one high profile financial institution, AIG, made a bad investment decision. We must also keep in mind that this occurred while AIG was under the supervision of its regulator, the Office of Thrift Supervision, and was part of broader regulations as well. So greater expertise then in some cases is clearly required at the functional regulator level for the derivative dealers, but AIG was, as you know, a regulated entity. And the AIG case is a reminder that regulatory failure contributed to our financial crisis as much as anything else did. Furthermore, the vast majority of exposures in the CDS market, for instance, is contained within the already overly- regulated banking sector. Arguably, everything is in place already for regulators to appropriately regulate the bulk of this market and it is dominated by a small number of dealers. Regulators then already have oversight responsibilities to ensure firms are taking appropriate risks and to set proper capital levels. So the power is there; regulators just need to do their job. Now, when there have been credit events, and there have been a number of them, with the Lehman failure being the most significant, in each case, the event has been handled in a very orderly fashion by the existing infrastructure. Now, as I look at some of the particular regulatory ideas that have been put forward, I am persuaded that essential counterparties and a clearinghouse hold promise, but I am hesitant to say that as far as they go, that they should be mandatory for all standardized products. The private sector has made significant progress in a relatively short period of time toward providing multiple clearinghouses for various derivative products, and I think we should look at this further. Inappropriate mandating of central clearinghouses will limit that ability to go further and manage risks. Another area I would like to look at is the proposal of the so-called ``naked'' swaps. It is concerning to me. It is important that legislators understand that significant negative consequences will arise if such a proposal is actually enacted. So the participants and infrastructure provided in the OTC markets have accomplished much in recent years to provide stability from the ISDA master agreement, to the recent so- called ``big bang protocol,'' to ongoing efforts to provide a more robust infrastructure for these products. So, in conclusion, I look forward to continued progress being made in regards to greater coordination between the sell side and the buy side participants as private sector efforts progress to increase efficiency and transparency and reduce the risk in the OTC derivative business. And, finally, as Congress pushes forward with further regulation in these markets, we need to guard against unnecessary, overly burdensome regulations that might cause the markets to move elsewhere, overseas, or would hinder or prohibit firms from providing themselves with superior risk management techniques that are so widely employed today and that could be enhanced by future innovation. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you, Ranking Member Garrett. We now have 3 minutes for the gentleman from New York, Mr. Ackerman."
"Mr. Ackerman","Thank you, Mr. Chairman. Today's hearing is meant to focus on proposals for regulating over-the-counter derivative products, such as credit default swaps, but in this economy, with this market, and with our current fractured regulatory regime, we would be naive to consider proposals for regulating and clearing OTC products without also establishing a regulator to protect our markets against systemic risks. During previous hearings held by both this subcommittee and the full Financial Services Committee, several of our witnesses and a number of our colleagues remarked that systemic risk is a lot like pornography in that while difficult to define, you know it when you see it. In my view of the two, systemic risk is actually the more difficult to identify. At least with pornography, you have a general idea of what it is you are looking for. I do not know what that means; somebody wrote that for me. "
"Mr. Ackerman","If we could step into our time machines and go back in time before the near collapse of AIG, I have little doubt that we would have near unanimous support for regulating credit default swaps. But of course we cannot go back in time, we cannot stop AIG from overextending itself, and the next crisis will not stem from AIG's credit default swap portfolio. Our financial regulatory structure is like a tattered quilt made up of dozen of patches, each representing a State and Federal supervisor, agency, some patches overlapping, and we now know some areas completely bare. Preventing the next crisis will require more than simply sewing yet another patch onto the quilt. Regardless of how meritorious the proposals to regulate and clear out these derivatives may be, we need a regulator with the ability to see the complete picture, not just the OTC derivatives market, not just the exchanges, not just the banking system, but all of it. We need a regulator who has the ability to see trends in the OTC derivative markets that independently might not be worrisome but when paired with information pertaining to the reserves of our banks could be cause for concern. And we need the regulator to have the ability to act appropriately and expeditiously to address systemic risk. And so in my view merely granting the SEC or the CFDC the authority to regulate and to clear out these products is near-sighted and inadequate. If we are to learn from this financial crisis, any legislation that seeks to regulate OTC products must be paired with a systemic risk regulator. I thank you and I yield back the balance of my time."
"Chairman Kanjorski","Thank you very much, Mr. Ackerman. We will now hear from the ranking member of the full committee, Mr. Spencer Bachus, for 3 minutes."
"Mr. Bachus","Thank you, Mr. Chairman. Mr. Chairman, I would like to associate myself with the remarks by the subcommittee Chair. Derivatives do help companies manage risk, and I think they are a very valuable thing. Of course, the derivative market is valued notionally at $684 trillion, which is a tremendous amount. And the rapid growth of this market, coupled with the potential for widespread credit defaults and operational problems in the over-the-counter market have led many to conclude that derivatives pose a substantial systemic risks. Therefore, the Treasury released a comprehensive framework for over-the-counter derivatives. In that, they call for financial derivatives suitable for clearing by a federally regulated central counterparty to be placed on registered exchanges. I personally believe that most derivatives, if they are not too highly customized, should be placed in a clearinghouse situation. It helps you identify risk and define risk. And I think from talking to most financial institutions, they know what their risk is between two parties but they sometimes do not know what the party they are dealing with, what their risk with a third party is, and I think that is one of the values of a clearinghouse. You not only have to know what your exposure to each other is, but sometimes what the exposure they have to a third party. The idea I think the Treasury has proposed is really an over-simplification of the use of an exchange and simultaneously may give unsophisticated retail investors a false comfort that their products are now safe for purchase because they have somehow been approved for exchange trading by a government agency. Furthermore, in testimony before the committee in March, the GAO pointed out that some credit default swaps may be too complex or they would be highly tailored even for a clearing, and therefore placing them on an exchange to me would be almost impossible. And it is in those highly complex derivatives that we are going to particularly have a problem. As we move forward with regulatory reform proposals, we should make every effort to strike the right balance between protecting investors and preserving innovation. I think that is where Mr. Garrett and I really agree, that there are already private sector initiatives well underway to clear a standardized derivative contract. A part of that is a response to what we have seen in the last year or two. Some of what we have seen I do not think will take place again because the parties are demanding that. And I think that these are efforts to remind us that market-based solutions are capable of generating the information that investors and companies need to make informed decisions. The last thing Congress should do is prevent new entrance into the derivatives clearing marketplace. In closing, Mr. Chairman, any ban on over-the-counter derivatives would likely harm responsible and well-managed U.S. corporations that use derivatives to hedge against business risks. Restrictions on credit default swap contracts will also limit the ability of investors to appropriately calculate risks as it has become apparent that CDS spreads have become a more accurate reflection of credit risk than even credit ratings. And that is one thing that we have learned in all this is that credit rating agencies were way behind what we were seeing on some of the credit spreads themselves. I appreciate our witnesses testifying. I have some of your testimony and I look forward to, over the next few days, reading the rest of it if I do not hear it. Thank you."
"Chairman Kanjorski","Thank you very much, Mr. Bachus. And now we will hear from the gentleman from Georgia, Mr. Scott, for 2 minutes."
"Mr. Scott","Thank you very much, Mr. Chairman. I want to thank you and Ranking Member Garrett for holding this hearing. As over-the-counter derivatives have been cause for concern with AIG's near collapse, caused in large part by its portfolio of credit default swaps, the American taxpayer now owns most of this company as AIG has access now to nearly $200 billion in taxpayer support. I also understand the frustrations with my constituents, and the constituents of every one of us on this committee and in Congress, that our constituents are feeling as their money continues to go towards propping up Wall Street firms, all the while they are simply trying to stay afloat with unemployment numbers rising and people continuing to lose their homes. However, today, I am interested to hear what the witnesses have to say about the varying regulatory proposals to reign in these financial services products. I am looking forward to hearing their thoughts on proposals for mandatory clearing of all standardized over-the-counter contracts and reporting of trades from non-standardized contracts to a qualified trade information repository. Furthermore, as a member of both the Financial Services Committee and the Agriculture Committee, I am interested to hear the opinions on legislation that would end the exemptions for swaps adopted in the Commodities Futures Modernization Act and assert new authority over the over-the-counter derivatives. And I would also like to hear their opinions and thoughts on the bill we passed in this committee in February, which would requiring clearing for all over-the-counter derivatives. Our economy continues to be extremely turbulent as weakening trends envelops us and the experts predict that the downturn might not end any time soon, or at least not until the end of next year. So the bottom line with this hearing is we must seriously discuss strengthening regulations, specifically over these over-the-counter derivatives, but I would put in there strengthening them but with flexibility so that this system can work with greater transparency and effectiveness. We must address concerns regarding current regulatory practices and how to further restructure them in a way that will provide for real reform. And, Mr. Chairman, while I have this opportunity, I would also like to welcome from Atlanta, Georgia, Mr. Jeffrey Sprecher, who is from my area in Atlanta, Georgia, as well as Mr. Price's area. He is the chief executive officer of IntercontinentalExchange, which we refer to as ICE, from Atlanta, Georgia. Thank you, Mr. Chairman. I look forward to the testimony from our distinguished witnesses."
"Chairman Kanjorski","Thank you, Mr. Scott. Now, we will hear from the second gentleman from Georgia, Mr. Price, for 1 minute."
